x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
0.1,0.3084363510745923,0.07275320970042796,0.06719367588932806,0.9622641509433962,1.4472573839662448,3632.0,3632.0,1659.0,25.0
0.2,0.43152180479679636,0.8764044943820225,0.2763779527559055,0.9901269393511989,1.8151835718730553,43767.0,40135.0,3266.0,51.0
0.3,0.4159820295763223,0.6,0.2539936102236422,1.0,1.1686372121966397,71076.0,27309.0,4873.0,76.0
0.4,0.41049218012396865,0.5975,0.24895833333333334,1.0,1.1829944547134936,101185.0,30109.0,6496.0,101.0
0.5,0.4122776277545299,0.5969773299748111,0.2529348986125934,1.0,1.1683291770573565,130587.0,29402.0,8100.0,126.0
0.6,0.41074846585448005,0.616729088639201,0.2564901349948079,1.0,1.1845018450184501,162302.0,31715.0,9726.0,151.0
0.7,0.40969502302486027,0.58625,0.24325726141078838,1.0,1.1982597886886264,191649.0,29347.0,11335.0,177.0
0.8,0.40420698631355145,0.5833333333333334,0.24350986500519212,1.0,1.183046683046683,221233.0,29584.0,12963.0,202.0
0.9,0.415973377703827,0.5977301387137453,0.27367205542725176,1.0,1.08317698561601,248983.0,27750.0,14563.0,227.0
1.0,0.4055199373877217,0.5850931677018634,0.24454828660436137,1.0,1.1794243723208817,278606.0,29623.0,16196.0,253.0
1.1,0.41264850187961394,0.5977301387137453,0.2443298969072165,1.0,1.2117426608369768,307896.0,29290.0,17796.0,278.0
1.2,0.4135957184571225,0.590738423028786,0.24583333333333332,1.0,1.1940298507462686,336202.0,28306.0,19404.0,303.0
1.3,0.40812661720172067,0.5847880299251871,0.24300518134715027,1.0,1.186961869618696,363464.0,27262.0,21030.0,328.0
1.4,0.41384048104817517,0.589711417816813,0.2432712215320911,1.0,1.2029887920298878,391016.0,27552.0,22636.0,353.0
1.5,0.4096161487070466,0.5905118601747815,0.31283068783068785,1.0,0.9293177627535341,419585.0,28569.0,24263.0,379.0
1.6,0.4127506944530434,0.5987341772151898,0.24635416666666668,1.0,1.1977542108546475,449501.0,29916.0,25866.0,404.0
1.7,0.39064178538921596,0.6198547215496368,0.2601626016260163,1.0,1.236180904522613,476657.0,27156.0,27459.0,429.0
1.8,0.41216037984700604,0.5892634207240949,0.2435500515995872,1.0,1.1926153846153846,504530.0,27873.0,29083.0,454.0
1.9,0.40967823871131614,0.59125,0.2562296858071506,1.0,1.149439601494396,533138.0,28608.0,30689.0,479.0
2.0,0.40619364063236224,0.5836431226765799,0.24178644763860369,1.0,1.1943592887798897,559755.0,26617.0,32320.0,505.0
2.1,0.4134862681210357,0.6035353535353535,0.24715615305067218,1.0,1.206487835308796,589212.0,29457.0,33923.0,530.0
2.2,0.4083416022507789,0.5905118601747815,0.24157303370786518,1.0,1.204182041820418,619179.0,29967.0,35549.0,555.0
2.3,0.41253274478661744,0.5964912280701754,0.2441025641025641,1.0,1.2141967621419676,650015.0,30836.0,37155.0,580.0
2.4,0.4066826086249248,0.5838509316770186,0.2576754385964912,1.0,1.1224615384615384,678287.0,28272.0,38780.0,605.0
2.5,0.4124970093966819,0.5904522613065326,0.2427685950413223,1.0,1.2032318210068365,707854.0,29567.0,40389.0,631.0
2.6,0.4059611332810997,0.5824039653035935,0.3100263852242744,1.0,0.9469081823860087,736254.0,28400.0,41990.0,656.0
2.7,0.40509775008709603,0.5805658056580566,0.3592085235920852,1.0,0.8051470588235294,764727.0,28473.0,43622.0,681.0
2.8,0.40926075230311487,0.5969962453066333,0.3184245660881175,1.0,0.9344978165938864,794795.0,30068.0,45225.0,706.0
2.9,0.4125923175310476,0.5959595959595959,0.27928994082840236,1.0,1.0412815773259396,825474.0,30679.0,46848.0,732.0
3.0,0.41010498687664043,0.5914786967418546,0.24329896907216494,1.0,1.2087227414330217,854054.0,28580.0,48453.0,757.0
3.1,0.40999233314337025,0.5994993742177722,0.2964108910891089,1.0,0.9969154842689698,884346.0,30292.0,50074.0,782.0
3.2,0.41444420959272565,0.6012658227848101,0.2671541057367829,1.0,1.1105559025608995,914939.0,30593.0,51675.0,807.0
3.3,0.40976721124729043,0.59375,0.24484536082474226,1.0,1.2087227414330217,943719.0,28780.0,53280.0,832.0
3.4,0.4116056324114739,0.5944931163954944,0.28822815533980584,1.0,1.0160295930949446,974003.0,30284.0,54902.0,857.0
3.5,0.4118751853438334,0.5994962216624685,0.2518518518518518,1.0,1.1805121798875702,1004880.0,30877.0,56503.0,882.0
3.6,0.4074166120049379,0.5816831683168316,0.24077868852459017,1.0,1.2004920049200491,1033043.0,28163.0,58129.0,908.0
3.7,0.3964053958702486,0.5744157441574416,0.2868550368550369,1.0,1.0251889168765742,1061846.0,28803.0,59717.0,933.0
3.8,0.4113516604209773,0.59,0.24973544973544973,1.0,1.1659469463294263,1089574.0,27728.0,61338.0,958.0
3.9,0.40622499177394394,0.5905118601747815,0.2852834740651387,1.0,1.0298136645962732,1120059.0,30485.0,62948.0,983.0
4.0,0.40903141361256545,0.5875,0.27167630057803466,1.0,1.0778816199376946,1148898.0,28839.0,64553.0,1008.0
