x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
0.1,0.3625408311611095,0.5534950071326676,0.3995880535530381,1.0,1.1705846895720313,52017.0,52017.0,1659.0,0.0
0.2,0.4095809168059242,0.5867665418227216,0.2445369406867846,1.0,1.196017423771002,79738.0,27721.0,3266.0,0.0
0.3,0.41580733151486926,0.5949685534591195,0.2460978147762747,1.0,1.196017423771002,106946.0,27208.0,4873.0,0.0
0.4,0.4094719040853012,0.5925,0.24382716049382716,1.0,1.1977818853974123,136448.0,29502.0,6496.0,0.0
0.5,0.4123677330496243,0.5969773299748111,0.2453416149068323,1.0,1.2044887780548628,165903.0,29455.0,8100.0,0.0
0.6,0.4092021376719672,0.5942571785268415,0.24310520939734423,1.0,1.204182041820418,196698.0,30795.0,9726.0,0.0
0.7,0.410372577262897,0.5925,0.2433264887063655,1.0,1.2106898694841517,226448.0,29750.0,11335.0,0.0
0.8,0.405321054807513,0.585820895522388,0.24042879019908117,1.0,1.2033169533169532,256712.0,30264.0,12963.0,0.0
0.9,0.416690973640129,0.6015132408575031,0.2423780487804878,1.0,1.2307692307692308,284876.0,28164.0,14563.0,0.0
1.0,0.4060798271724256,0.5888198757763975,0.2433264887063655,1.0,1.192896509491733,314839.0,29963.0,16196.0,0.0
1.1,0.41384390635540086,0.6002522068095839,0.24435318275154005,1.0,1.2167395377888819,344829.0,29990.0,17796.0,0.0
1.2,0.4135957184571225,0.590738423028786,0.24455958549222798,1.0,1.2002487562189055,373135.0,28306.0,19404.0,0.0
1.3,0.4087020847893345,0.587281795511222,0.24153846153846154,1.0,1.1992619926199262,400742.0,27607.0,21030.0,0.0
1.4,0.41453526451495226,0.5934755332496863,0.24306269270298048,1.0,1.211706102117061,428699.0,27957.0,22636.0,0.0
1.5,0.4097369898262305,0.5942571785268415,0.241869918699187,1.0,1.2095881991395205,457340.0,28641.0,24263.0,0.0
1.6,0.4137120729457127,0.6025316455696202,0.24612202688728024,1.0,1.206487835308796,487819.0,30479.0,25866.0,0.0
1.7,0.38501669047353204,0.5460048426150121,0.24431202600216684,1.0,1.1595477386934674,511235.0,23416.0,27459.0,0.0
1.8,0.41161749209694415,0.5867665418227216,0.2422680412371134,1.0,1.1938461538461538,538788.0,27553.0,29083.0,0.0
1.9,0.4089410879468704,0.58875,0.24303405572755418,1.0,1.2067247820672478,566956.0,28168.0,30689.0,0.0
2.0,0.4061738424045491,0.5824039653035935,0.2432712215320911,1.0,1.184549356223176,593561.0,26605.0,32320.0,0.0
2.1,0.41328462085268886,0.601010101010101,0.24740124740124741,1.0,1.2002495321272615,622900.0,29339.0,33923.0,0.0
2.2,0.40786361040867936,0.5867665418227216,0.2427685950413223,1.0,1.1906519065190653,652580.0,29680.0,35549.0,0.0
2.3,0.4115819150906509,0.5927318295739349,0.24457083764219234,1.0,1.2042341220423411,682856.0,30276.0,37155.0,0.0
2.4,0.4063388866314506,0.5826086956521739,0.24175257731958763,1.0,1.1938461538461538,710920.0,28064.0,38780.0,0.0
2.5,0.41183786766825636,0.5866834170854272,0.24247144340602284,1.0,1.197016780609074,740099.0,29179.0,40389.0,0.0
2.6,0.4056729302567098,0.5811648079306072,0.2452928870292887,1.0,1.1942535915053092,768324.0,28225.0,41990.0,0.0
2.7,0.40490092074469375,0.5793357933579336,0.23957273652085453,1.0,1.204656862745098,796677.0,28353.0,43622.0,0.0
2.8,0.4085284397073302,0.5944931163954944,0.24383983572895276,1.0,1.2152214597629445,826307.0,29630.0,45225.0,0.0
2.9,0.4125923175310476,0.5959595959595959,0.24180327868852458,1.0,1.2027110289587184,856986.0,30679.0,46848.0,0.0
3.0,0.41017395477421975,0.5914786967418546,0.243048403707518,1.0,1.209968847352025,885607.0,28621.0,48453.0,0.0
3.1,0.41010162318222454,0.5994993742177722,0.24614594039054472,1.0,1.2004935225169648,915964.0,30357.0,50074.0,0.0
3.2,0.41427251674696647,0.6,0.2450879007238883,1.0,1.2079950031230482,946457.0,30493.0,51675.0,0.0
3.3,0.4097991164731049,0.5925,0.24233128834355827,0.9978947368421053,1.2186915887850467,975256.0,28799.0,53280.0,0.0
3.4,0.4113651976815457,0.5932415519399249,0.24208375893769152,1.0,1.2071516646115907,1005398.0,30142.0,54902.0,0.0
3.5,0.41224873439638543,0.5994962216624685,0.2463768115942029,1.0,1.206745783885072,1036495.0,31097.0,56503.0,0.0
3.6,0.4079967360261118,0.5841584158415841,0.24081632653061225,1.0,1.2054120541205413,1065007.0,28512.0,58129.0,0.0
3.7,0.3954038259274197,0.5731857318573186,0.24145077720207253,1.0,1.2153652392947103,1093171.0,28164.0,59717.0,0.0
3.8,0.41152094024304425,0.59125,0.24306269270298048,1.0,1.2004935225169648,1120999.0,27828.0,61338.0,0.0
3.9,0.40622499177394394,0.5905118601747815,0.2413265306122449,1.0,1.2173913043478262,1151484.0,30485.0,62948.0,0.0
4.0,0.40915358398081886,0.5875,0.24127310061601642,1.0,1.2137071651090343,1180396.0,28912.0,64553.0,0.0
