x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
0.1,0.30192598586382535,0.0021398002853067048,0.0072992700729927005,1.0,0.24773960216998192,-3359.0,-3359.0,1659.0,0.0
0.2,0.366294999340669,0.0012484394506866417,0.0024937655860349127,1.0,0.24953329184816428,-4490.0,-1131.0,3266.0,0.0
0.3,0.3718149402679298,0.0025157232704402514,0.005405405405405406,1.0,0.23024268823895458,-5737.0,-1247.0,4873.0,0.0
0.4,0.3636204965601501,0.0025,0.005319148936170213,1.0,0.23166974738139248,-7030.0,-1293.0,6496.0,0.0
0.5,0.36633928146213335,0.003778337531486146,0.008152173913043478,1.0,0.22942643391521197,-8044.0,-1014.0,8100.0,0.0
0.6,0.3626644229827698,0.0012484394506866417,0.0024752475247524753,1.0,0.24846248462484624,-8608.0,-564.0,9726.0,0.0
0.7,0.3637051369713546,0.00125,0.002717391304347826,1.0,0.22871348663766314,-10125.0,-1517.0,11335.0,0.0
0.8,0.3592625059278313,0.0,0.0,NA,0.2199017199017199,-11491.0,-1366.0,12963.0,0.0
0.9,0.37066690389348517,0.0012610340479192938,0.0030303030303030303,1.0,0.20637898686679174,-13125.0,-1634.0,14563.0,0.0
1.0,0.360739949784999,0.004968944099378882,0.011235955056179775,1.0,0.21800367421922842,-14113.0,-988.0,16196.0,0.0
1.1,0.3653782212657432,0.0012610340479192938,0.0027548209366391185,1.0,0.22673329169269207,-16175.0,-2062.0,17796.0,0.0
1.2,0.36852365737618525,0.0025031289111389237,0.005405405405405406,1.0,0.2300995024875622,-17440.0,-1265.0,19404.0,0.0
1.3,0.3651114137479052,0.0,0.0,NA,0.23554735547355474,-19045.0,-1605.0,21030.0,0.0
1.4,0.3693239525049397,0.0,0.0,NA,0.23910336239103364,-20619.0,-1574.0,22636.0,0.0
1.5,0.36405337022407486,0.0012484394506866417,0.0024875621890547263,1.0,0.24708051628764596,-22604.0,-1985.0,24263.0,0.0
1.6,0.3655024196260179,0.002531645569620253,0.005434782608695652,1.0,0.2295695570804741,-24007.0,-1403.0,25866.0,0.0
1.7,0.34756858397083207,0.0012106537530266344,0.0027472527472527475,1.0,0.228643216080402,-28575.0,-4568.0,27459.0,0.0
1.8,0.36724336115813866,0.0024968789013732834,0.005405405405405406,1.0,0.2276923076923077,-30377.0,-1802.0,29083.0,0.0
1.9,0.3653942421175327,0.00375,0.007575757575757576,1.0,0.2465753424657534,-31352.0,-975.0,30689.0,0.0
2.0,0.36446336414263636,0.0037174721189591076,0.00847457627118644,1.0,0.21704475781729002,-32923.0,-1571.0,32320.0,0.0
2.1,0.36753490662775695,0.005050505050505051,0.010498687664041995,1.0,0.23767935121646913,-33703.0,-780.0,33923.0,0.0
2.2,0.36135914401245967,0.0,0.0,NA,0.22263222632226323,-35576.0,-1873.0,35549.0,0.0
2.3,0.36438899253731344,0.002506265664160401,0.005263157894736842,1.0,0.23661270236612703,-36767.0,-1191.0,37155.0,0.0
2.4,0.36210367752494893,0.002484472049689441,0.004878048780487805,1.0,0.2523076923076923,-38767.0,-2000.0,38780.0,0.0
2.5,0.36664552344148155,0.0037688442211055275,0.008152173913043478,1.0,0.22871348663766314,-39517.0,-750.0,40389.0,0.0
2.6,0.3608961773876891,0.0,0.0,NA,0.2348532167395378,-41876.0,-2359.0,41990.0,0.0
2.7,0.3616754252398812,0.004920049200492005,0.010526315789473684,1.0,0.23284313725490197,-43040.0,-1164.0,43622.0,0.0
2.8,0.3620643460755846,0.0025031289111389237,0.0051813471502590676,1.0,0.24079850280723644,-44823.0,-1783.0,45225.0,0.0
2.9,0.3634949310631863,0.0,0.0,NA,0.2033271719038817,-46881.0,-2058.0,46848.0,0.0
3.0,0.36509808360015916,0.002506265664160401,0.005050505050505051,1.0,0.2467289719626168,-48360.0,-1479.0,48453.0,0.0
3.1,0.36344076642388823,0.0025031289111389237,0.005319148936170213,1.0,0.23195558297347316,-49309.0,-949.0,50074.0,0.0
3.2,0.36578184039475176,0.0037974683544303796,0.008108108108108109,1.0,0.231105559025609,-50816.0,-1507.0,51675.0,0.0
3.3,0.36373688728521336,0.0025,0.005037783375314861,1.0,0.24735202492211839,-52919.0,-2103.0,53280.0,0.0
3.4,0.3644500812723681,0.0025031289111389237,0.005235602094240838,1.0,0.23551171393341552,-54070.0,-1151.0,54902.0,0.0
3.5,0.36235297528028004,0.003778337531486146,0.008333333333333333,1.0,0.22485946283572766,-56375.0,-2305.0,56503.0,0.0
3.6,0.3641209755529177,0.0037128712871287127,0.008021390374331552,0.75,0.23001230012300122,-57397.0,-1022.0,58129.0,0.0
3.7,0.35313602446526376,0.0024600246002460025,0.005154639175257732,1.0,0.24433249370277077,-59504.0,-2107.0,59717.0,0.0
3.8,0.3675740845567424,0.00125,0.002631578947368421,1.0,0.23442319555829735,-60729.0,-1225.0,61338.0,0.0
3.9,0.35872509102649186,0.0012484394506866417,0.00267379679144385,1.0,0.2324425108763207,-62840.0,-2111.0,62948.0,0.0
4.0,0.3642522811299106,0.00625,0.013089005235602094,1.0,0.23785803237858033,-64056.0,-1216.0,64553.0,0.0
