x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
0.1,0.3608545034642032,0.5442225392296719,0.3976029181865555,1.0,1.156720916214587,50728.0,50728.0,1659.0,25.0
0.2,0.40937970786664046,0.5867665418227216,0.2453027139874739,1.0,1.1922837585563162,78329.0,27601.0,3266.0,51.0
0.3,0.41559996010240385,0.5949685534591195,0.24686847599164927,1.0,1.1922837585563162,105417.0,27088.0,4873.0,76.0
0.4,0.40910336814802994,0.59125,0.24686847599164927,1.0,1.1805298829328403,134699.0,29282.0,6496.0,101.0
0.5,0.41178020819607325,0.5944584382871536,0.24634655532359082,1.0,1.1945137157107233,163808.0,29109.0,8100.0,126.0
0.6,0.40844667728628026,0.5905118601747815,0.24457083764219234,1.0,1.1894218942189423,194151.0,30343.0,9726.0,151.0
0.7,0.41017058994835953,0.59,0.24455958549222798,1.0,1.199502796768179,223781.0,29630.0,11335.0,177.0
0.8,0.40420698631355145,0.5833333333333334,0.24325726141078838,1.0,1.1842751842751842,253365.0,29584.0,12963.0,202.0
0.9,0.4163180003413808,0.5989911727616646,0.2844311377245509,1.0,1.0444027517198249,281314.0,27949.0,14563.0,227.0
1.0,0.4062150908906266,0.5888198757763975,0.2443298969072165,1.0,1.1879975505205145,311359.0,30045.0,16196.0,253.0
1.1,0.41427251674696647,0.6002522068095839,0.2748267898383372,1.0,1.0818238600874452,341599.0,30240.0,17796.0,278.0
1.2,0.4135136252739528,0.590738423028786,0.24481327800829875,1.0,1.199004975124378,369857.0,28258.0,19404.0,303.0
1.3,0.4085351156358645,0.587281795511222,0.24178644763860369,1.0,1.1980319803198032,397364.0,27507.0,21030.0,328.0
1.4,0.4141232596470013,0.5922208281053952,0.24789915966386555,0.9978858350951374,1.1855541718555418,425081.0,27717.0,22636.0,353.0
1.5,0.4102732419791581,0.5930087390761548,0.3275862068965517,0.9978991596638656,0.8912108174554395,454041.0,28960.0,24263.0,379.0
1.6,0.4132965774910418,0.6012658227848101,0.24560496380558428,1.0,1.206487835308796,484277.0,30236.0,25866.0,404.0
1.7,0.38700139707504344,0.5544794188861986,0.25192519251925194,1.0,1.1419597989949748,509025.0,24748.0,27459.0,429.0
1.8,0.41231162512627045,0.5892634207240949,0.2410623084780388,0.9978858350951374,1.204923076923077,536987.0,27962.0,29083.0,454.0
1.9,0.4095054402797741,0.59125,0.24231557377049182,1.0,1.215442092154421,565492.0,28505.0,30689.0,479.0
2.0,0.40618704100864367,0.5836431226765799,0.23932926829268292,1.0,1.2066217044757817,592105.0,26613.0,32320.0,505.0
2.1,0.4143549115559441,0.6047979797979798,0.2466529351184346,1.0,1.2114784778540237,622069.0,29964.0,33923.0,530.0
2.2,0.4084483455799762,0.5905118601747815,0.24231557377049182,1.0,1.2004920049200491,652100.0,30031.0,35549.0,555.0
2.3,0.41224873439638543,0.5952380952380952,0.24284253578732107,1.0,1.2179327521793275,682769.0,30669.0,37155.0,580.0
2.4,0.40581121662202746,0.5801242236024845,0.2677752293577982,1.0,1.0732307692307692,710513.0,27744.0,38780.0,605.0
2.5,0.4119651147940792,0.5866834170854272,0.24047373841400618,1.0,1.206960845245494,739767.0,29254.0,40389.0,631.0
2.6,0.40545088165294213,0.5774473358116481,0.342143906020558,1.0,0.8507183010618363,767857.0,28090.0,41990.0,656.0
2.7,0.404071423664847,0.5744157441574416,0.23802242609582058,1.0,1.2022058823529411,795703.0,27846.0,43622.0,681.0
2.8,0.4085284397073302,0.5944931163954944,0.2781030444964871,1.0,1.0655021834061136,825333.0,29630.0,45225.0,706.0
2.9,0.4124510729914664,0.5959595959595959,0.25680087051142547,1.0,1.1324707332101047,855929.0,30596.0,46848.0,732.0
3.0,0.4096178265678122,0.5902255639097744,0.24153846153846154,1.0,1.2149532710280373,884219.0,28290.0,48453.0,757.0
3.1,0.4103742613263296,0.5994993742177722,0.2737142857142857,1.0,1.0795805058605799,914738.0,30519.0,50074.0,782.0
3.2,0.41427251674696647,0.6,0.2727272727272727,1.0,1.085571517801374,945231.0,30493.0,51675.0,807.0
3.3,0.4097991164731049,0.5925,0.2415902140672783,1.0,1.222429906542056,974030.0,28799.0,53280.0,832.0
3.4,0.4114870731335975,0.5932415519399249,0.2890243902439024,1.0,1.0110974106041923,1004244.0,30214.0,54902.0,857.0
3.5,0.4126229616425695,0.6020151133501259,0.2550693703308431,1.0,1.1705184259837602,1035561.0,31317.0,56503.0,882.0
3.6,0.4076225415265464,0.5829207920792079,0.23908629441624366,0.9978813559322034,1.2115621156211562,1063848.0,28287.0,58129.0,908.0
3.7,0.39757953578613403,0.5793357933579336,0.2851089588377724,1.0,1.0403022670025188,1093396.0,29548.0,59717.0,933.0
3.8,0.41205508352356546,0.59125,0.24661105318039625,1.0,1.1832202344231955,1121539.0,28143.0,61338.0,958.0
3.9,0.406423110843775,0.5905118601747815,0.2684449489216799,1.0,1.0944099378881988,1152144.0,30605.0,62948.0,983.0
4.0,0.4087054255645244,0.5875,0.27712264150943394,1.0,1.0566978193146417,1180788.0,28644.0,64553.0,1008.0
