x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
1.0,0.4051505985289792,0.5862710878417685,0.25916782389548937,1.0,1.2005557270762581,314839.0,314839.0,16196.0,0.0
2.0,0.40841164626650495,0.5870758483033932,0.24343058141940824,1.0,1.1988837209302325,593561.0,278722.0,32320.0,0.0
3.0,0.4092572349517138,0.5891763529558806,0.24324045407636738,1.0,1.2012644889357218,885607.0,292046.0,48453.0,0.0
4.0,0.4087473569374032,0.591079460269865,0.24298921417565486,0.9997886728655959,1.2093167701863354,1180396.0,294789.0,64553.0,0.0
5.0,0.40798991122547523,0.5867727498756837,0.24165472045873437,0.9997881804702393,1.2073185807887254,1471659.0,291263.0,80731.0,0.0
6.0,0.40461634884726827,0.5791816046482878,0.24102273896491408,1.0,1.2054573643410853,1757140.0,285481.0,96857.0,0.0
7.0,0.4071933142115353,0.5813349814585909,0.24189898158625656,1.0,1.2016069221260817,2030443.0,273303.0,113036.0,0.0
8.0,0.40935390036489805,0.5894973181988274,0.2421106557377049,1.0,1.2100923687310148,2315267.0,284824.0,129167.0,0.0
9.0,0.4050626348352246,0.5815304734825071,0.2420002057824879,1.0,1.2027721056865293,2593617.0,278350.0,145328.0,0.0
10.0,0.40822408236329083,0.5833747514910537,0.24231007431874485,1.0,1.19990091652217,2873090.0,279473.0,161476.0,0.0
11.0,0.408649641777724,0.5887197404542052,0.24324603010930088,0.9997880906971816,1.2019582326330793,3156559.0,283469.0,177613.0,0.0
12.0,0.3894061283957675,0.5323457933109593,0.23988318731748018,0.997398091934085,1.1662105455208904,3417713.0,261154.0,194056.0,0.0
13.0,0.3832015183976965,0.5229996575733363,0.24148835248234427,0.9989099629387399,1.1515445772895552,3690023.0,272310.0,210533.0,0.0
14.0,0.38443011886963707,0.5502814880229606,0.2537283045757622,0.998997995991984,1.1923170287656268,3997139.0,307116.0,227011.0,0.0
15.0,0.408295086291125,0.5887176938369781,0.24402554594149156,1.0,1.2062624254473162,4283644.0,286505.0,243107.0,0.0
16.0,0.4082400810928097,0.5893124065769806,0.2428395441946412,1.0,1.2092359257650054,4570080.0,286436.0,259218.0,0.0
17.0,0.40772292454761105,0.5855934312017915,0.24297955812512906,1.0,1.2002478314745972,4860199.0,290119.0,275358.0,0.0
18.0,0.4070269126194624,0.5846383296047726,0.24335230212105535,1.0,1.198982756481826,5138014.0,277815.0,291480.0,0.0
19.0,0.40880132909488115,0.591573946743343,0.2434156378600823,1.0,1.2073784237003913,5431681.0,293667.0,307581.0,0.0
20.0,0.409021877353154,0.5874579229522503,0.24198849630238292,1.0,1.2080153855698244,5718567.0,286886.0,323700.0,0.0
21.0,0.4098930138244617,0.5902068278096188,0.24377315767805682,1.0,1.2056086363072342,6010198.0,291631.0,339818.0,0.0
22.0,0.40649795104707775,0.5869619308285643,0.24374870841082869,1.0,1.2034319820940065,6294505.0,284307.0,355902.0,0.0
23.0,0.4085037406687533,0.5886886264760721,0.24207728480883256,1.0,1.2127448549466897,6573065.0,278560.0,372034.0,0.0
24.0,0.4103422664844747,0.5873925501432665,0.24036500815660686,1.0,1.2161190328580285,6847859.0,274794.0,388164.0,0.0
25.0,0.43285377463641367,0.5956140350877193,0.2448233233748841,1.0,1.2053144595517478,6931325.0,83466.0,404271.0,0.0
