x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
0.1,0.30173558307384074,0.0,0.0,NA,1.4062688366485834,-3568.0,-3568.0,1659.0,25.0
0.2,0.4242861385718529,0.8039950062421972,0.21912215039128954,0.989247311827957,1.9993781094527363,32615.0,36183.0,3267.0,51.0
0.3,0.440928772366112,0.939622641509434,0.23292797006548177,0.9894039735099338,1.9993773349937733,73525.0,40910.0,4873.0,76.0
0.4,0.4144012730407108,0.6475,0.2469018112488084,1.0,1.2932840418977203,105932.0,32407.0,6496.0,101.0
0.5,0.4129023733628421,0.5994962216624685,0.25131995776135163,1.0,1.180798004987531,135701.0,29769.0,8100.0,126.0
0.6,0.4101218061764344,0.5980024968789014,0.24741735537190082,1.0,1.1906519065190653,167044.0,31343.0,9726.0,151.0
0.7,0.4108210258201015,0.5925,0.24559585492227978,1.0,1.199502796768179,197060.0,30016.0,11335.0,177.0
0.8,0.40425273881230545,0.5845771144278606,0.24402907580477673,1.0,1.183046683046683,226672.0,29612.0,12963.0,202.0
0.9,0.4163180003413808,0.5989911727616646,0.28240190249702735,1.0,1.0519074421513446,254621.0,27949.0,14563.0,227.0
1.0,0.4057107850097979,0.5850931677018634,0.2453125,1.0,1.1757501530924679,284360.0,29739.0,16196.0,253.0
1.1,0.41354611659519214,0.5989911727616646,0.2633037694013304,1.0,1.1267957526545909,314176.0,29816.0,17796.0,278.0
1.2,0.4135957184571225,0.590738423028786,0.24634655532359082,1.0,1.191542288557214,342482.0,28306.0,19404.0,303.0
1.3,0.40832659594450027,0.5847880299251871,0.24401664932362122,1.0,1.1820418204182042,369864.0,27382.0,21030.0,328.0
1.4,0.41361282530648713,0.5872020075282308,0.24299065420560748,1.0,1.199252801992528,397283.0,27419.0,22636.0,353.0
1.5,0.4087705815987835,0.5905118601747815,0.244824016563147,1.0,1.187461585740627,425347.0,28064.0,24263.0,379.0
1.6,0.41277113904195817,0.5987341772151898,0.24686847599164927,1.0,1.1952588895820337,455275.0,29928.0,25866.0,404.0
1.7,0.39472489648339587,0.7046004842615012,0.2575221238938053,1.0,1.4195979899497488,485079.0,29804.0,27459.0,429.0
1.8,0.41199057365567476,0.5880149812734082,0.2543196544276458,1.0,1.1396923076923078,512852.0,27773.0,29083.0,454.0
1.9,0.4093813837909535,0.59125,0.24431818181818182,1.0,1.2054794520547945,541283.0,28431.0,30689.0,479.0
2.0,0.40618704100864367,0.5836431226765799,0.24278350515463917,1.0,1.1894543225015328,567896.0,26613.0,32320.0,505.0
2.1,0.41377198680894905,0.6035353535353535,0.24766839378238342,1.0,1.2039925140361822,597520.0,29624.0,33923.0,530.0
2.2,0.40827658288831187,0.5905118601747815,0.2418200408997955,1.0,1.2029520295202951,627448.0,29928.0,35549.0,555.0
2.3,0.41275239809143294,0.5964912280701754,0.24435318275154005,1.0,1.2129514321295143,658413.0,30965.0,37155.0,580.0
2.4,0.40623819370249553,0.5826086956521739,0.2582599118942731,1.0,1.1175384615384616,686416.0,28003.0,38780.0,605.0
2.5,0.4116056324114739,0.5879396984924623,0.24,1.0,1.2119328775637042,715458.0,29042.0,40389.0,631.0
2.6,0.4058902797395808,0.5824039653035935,0.305591677503251,1.0,0.9606495940037476,743815.0,28357.0,41990.0,656.0
2.7,0.4052389288724632,0.5805658056580566,0.3496296296296296,1.0,0.8272058823529411,772374.0,28559.0,43622.0,681.0
2.8,0.4085284397073302,0.5944931163954944,0.3179384203480589,1.0,0.9320024953212727,802004.0,29630.0,45225.0,706.0
2.9,0.413293161238061,0.5984848484848485,0.2791519434628975,1.0,1.0462107208872458,833094.0,31090.0,46848.0,732.0
3.0,0.4100377234705593,0.5914786967418546,0.24180327868852458,1.0,1.2161993769470405,861634.0,28540.0,48453.0,757.0
3.1,0.41071641263856545,0.6007509386733417,0.26666666666666666,1.0,1.1104256631708822,892356.0,30722.0,50074.0,782.0
3.2,0.41427251674696647,0.6,0.2610132158590308,1.0,1.1342910680824485,922849.0,30493.0,51675.0,807.0
3.3,0.41077377455913705,0.59625,0.24311926605504589,1.0,1.222429906542056,952227.0,29378.0,53280.0,832.0
3.4,0.4125940198622761,0.5982478097622027,0.24412665985699694,1.0,1.2071516646115907,983093.0,30866.0,54902.0,857.0
3.5,0.4126229616425695,0.6007556675062973,0.24638429752066116,1.0,1.2092442223610245,1014410.0,31317.0,56503.0,882.0
3.6,0.40745645309157585,0.5829207920792079,0.23787878787878788,1.0,1.2177121771217712,1042597.0,28187.0,58129.0,908.0
3.7,0.3967010341995962,0.5744157441574416,0.2771513353115727,1.0,1.0610831234256928,1071588.0,28991.0,59717.0,933.0
3.8,0.4116141035456439,0.59,0.245067497403946,1.0,1.1881554595928439,1099471.0,27883.0,61338.0,958.0
3.9,0.40692091085176685,0.5930087390761548,0.24247064828994386,1.0,1.2167701863354037,1130377.0,30906.0,62948.0,983.0
4.0,0.40994023071436186,0.59125,0.24157303370786518,1.0,1.21993769470405,1159758.0,29381.0,64553.0,1008.0
