x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
0.1,0.31466232013115125,0.1405135520684736,0.14635958395245172,0.9609756097560975,1.0452079566003616,10047.0,10047.0,1659.0,25.0
0.2,0.4263646867711829,0.818976279650437,0.26440951229343007,0.9924357034795764,1.5644057249533292,47379.0,37332.0,3266.0,51.0
0.3,0.4159820295763223,0.6,0.2458762886597938,1.0,1.207218419415059,74688.0,27309.0,4873.0,76.0
0.4,0.41051408679088824,0.5975,0.24844074844074845,1.0,1.1854590264941467,104810.0,30122.0,6496.0,101.0
0.5,0.4122776277545299,0.5969773299748111,0.2476489028213166,1.0,1.1932668329177056,134212.0,29402.0,8100.0,126.0
0.6,0.40844667728628026,0.5905118601747815,0.24558670820353062,1.0,1.1845018450184501,164555.0,30343.0,9726.0,151.0
0.7,0.4094165813715456,0.58875,0.2551462621885157,1.0,1.1472964574269733,193736.0,29181.0,11335.0,177.0
0.8,0.40401102142066436,0.5833333333333334,0.24376299376299376,1.0,1.1818181818181819,223200.0,29464.0,12963.0,202.0
0.9,0.4240234739395173,0.7074401008827238,0.336734693877551,1.0,1.0419011882426517,255514.0,32314.0,14563.0,227.0
1.0,0.40579639571641324,0.5850931677018634,0.26195773081201335,1.0,1.1010410287813839,285305.0,29791.0,16196.0,253.0
1.1,0.41343156467309966,0.5939470365699874,0.2489429175475687,1.0,1.1817613991255465,315054.0,29749.0,17796.0,278.0
1.2,0.4139706825962585,0.5932415519399249,0.246875,1.0,1.1940298507462686,343579.0,28525.0,19404.0,303.0
1.3,0.40905149140173763,0.587281795511222,0.24378881987577639,1.0,1.188191881918819,371395.0,27816.0,21030.0,328.0
1.4,0.4140460998927621,0.5909661229611042,0.2435367114788004,1.0,1.2042341220423411,399067.0,27672.0,22636.0,353.0
1.5,0.40984950326240205,0.5930087390761548,0.319650067294751,1.0,0.9133374308543332,427775.0,28708.0,24263.0,379.0
1.6,0.41254635989719346,0.5987341772151898,0.2460978147762747,1.0,1.1990018714909545,457571.0,29796.0,25866.0,404.0
1.7,0.38459615480764425,0.5423728813559322,0.24507658643326038,1.0,1.1482412060301508,480703.0,23132.0,27459.0,429.0
1.8,0.41178020819607325,0.5892634207240949,0.2431736218444101,1.0,1.1944615384615385,508352.0,27649.0,29083.0,454.0
1.9,0.40936127360479446,0.59125,0.2439401753481176,1.0,1.2073474470734744,536771.0,28419.0,30689.0,479.0
2.0,0.40692422257127275,0.587360594795539,0.24382716049382716,1.0,1.1919068056407112,563830.0,27059.0,32320.0,505.0
2.1,0.41417643087602457,0.6047979797979798,0.24792960662525879,1.0,1.205240174672489,593690.0,29860.0,33923.0,530.0
2.2,0.4089226931648572,0.5917602996254682,0.2476489028213166,1.0,1.1771217712177122,624005.0,30315.0,35549.0,555.0
2.3,0.4115819150906509,0.5952380952380952,0.24434156378600824,1.0,1.2104607721046077,654281.0,30276.0,37155.0,580.0
2.4,0.4066892243623113,0.5850931677018634,0.2646067415730337,1.0,1.0953846153846154,682557.0,28276.0,38780.0,605.0
2.5,0.4122827270028695,0.5891959798994975,0.24250258531540847,1.0,1.201988812927284,711998.0,29441.0,40389.0,631.0
2.6,0.40478783045866507,0.5824039653035935,0.3466076696165192,1.0,0.8469706433479075,739684.0,27686.0,41990.0,656.0
2.7,0.40535884391657717,0.5793357933579336,0.3628659476117103,1.0,0.7953431372549019,768316.0,28632.0,43622.0,681.0
2.8,0.4085284397073302,0.5944931163954944,0.30063291139240506,1.0,0.9856519026824704,797946.0,29630.0,45225.0,706.0
2.9,0.4125923175310476,0.5959595959595959,0.26077348066298345,1.0,1.115218730745533,828625.0,30679.0,46848.0,732.0
3.0,0.4096178265678122,0.5902255639097744,0.24278350515463917,1.0,1.2087227414330217,856915.0,28290.0,48453.0,757.0
3.1,0.40971852337444176,0.5982478097622027,0.28622754491017965,1.0,1.0302282541640961,887044.0,30129.0,50074.0,782.0
3.2,0.4141009660975539,0.5987341772151898,0.2675339366515837,1.0,1.1043098063710182,917437.0,30393.0,51675.0,807.0
3.3,0.4091000208641011,0.59125,0.2420675537359263,0.9978902953586498,1.2174454828660437,945819.0,28382.0,53280.0,832.0
3.4,0.4115683635630296,0.5932415519399249,0.3038461538461538,0.9978947368421053,0.9617755856966708,976081.0,30262.0,54902.0,857.0
3.5,0.4120415008199626,0.6007556675062973,0.2518479408658923,1.0,1.1830106183635227,1007056.0,30975.0,56503.0,882.0
3.6,0.4074249115887942,0.5829207920792079,0.23908629441624366,0.9978813559322034,1.2115621156211562,1035224.0,28168.0,58129.0,908.0
3.7,0.39716424727446037,0.5805658056580566,0.30809399477806787,1.0,0.964735516372796,1064509.0,29285.0,59717.0,933.0
3.8,0.4117717302236332,0.5925,0.2476489028213166,1.0,1.1807526218383715,1092485.0,27976.0,61338.0,958.0
3.9,0.40622499177394394,0.5905118601747815,0.2766081871345029,1.0,1.062111801242236,1122970.0,30485.0,62948.0,983.0
4.0,0.4085150885047939,0.5875,0.27136258660508084,1.0,1.0791277258566978,1151500.0,28530.0,64553.0,1008.0
