x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
1.0,0.35791044722699933,0.006631762652705061,0.008284883720930232,0.9827586206896551,0.424822476072862,-10938.0,-10938.0,16196.0,0.0
2.0,0.3644187375368792,0.005738522954091816,0.006856461469667611,1.0,0.41606201550387595,-27802.0,-16864.0,32320.0,0.0
3.0,0.3640207695690285,0.006624171978502687,0.007861168792643133,1.0,0.4179011963057088,-39401.0,-11599.0,48453.0,0.0
4.0,0.3632083061381114,0.006621689155422289,0.007722570304531546,1.0,0.4262732919254658,-51354.0,-11953.0,64553.0,0.0
5.0,0.36322545658347954,0.0058428642466434606,0.007014925373134328,1.0,0.41414266287550994,-62161.0,-10807.0,80731.0,0.0
6.0,0.36071978024950985,0.007788354555569292,0.009442446043165468,1.0,0.4137674418604651,-77438.0,-15277.0,96857.0,0.0
7.0,0.36420505327227315,0.005315203955500618,0.006662534862101023,1.0,0.3988875154511743,-94005.0,-16567.0,113036.0,0.0
8.0,0.365043573426142,0.0072346264188599225,0.008766626360338573,1.0,0.410141962680553,-105706.0,-11701.0,129167.0,0.0
9.0,0.3614237928897097,0.006552107800717023,0.008052263749620175,1.0,0.4072767774271394,-125437.0,-19731.0,145328.0,0.0
10.0,0.3645838840069081,0.0054671968190854875,0.00655933214072749,1.0,0.41540748080257617,-139182.0,-13745.0,161476.0,0.0
11.0,0.3642436571520153,0.0061142999750436735,0.007446808510638298,1.0,0.4077585672677697,-154044.0,-14862.0,177613.0,0.0
12.0,0.3496398360049313,0.004860548547621803,0.00624256837098692,1.0,0.4091710758377425,-184963.0,-30919.0,194056.0,0.0
13.0,0.34360588954238913,0.006049537724004109,0.00795556889822876,0.9814814814814815,0.4043211749711719,-213371.0,-28408.0,210533.0,0.0
14.0,0.34161674222659644,0.0055193729992272875,0.007156147130385,1.0,0.42401990532831657,-232259.0,-18888.0,227011.0,0.0
15.0,0.36350444456884373,0.007331013916500994,0.00874074074074074,1.0,0.41935884691848907,-247543.0,-15284.0,243107.0,0.0
16.0,0.36395505591805477,0.007473841554559043,0.009146341463414634,1.0,0.40717522189808203,-259160.0,-11617.0,259218.0,0.0
17.0,0.3633444989097848,0.006593680019905449,0.008035172832019405,1.0,0.40867410161090456,-268604.0,-9444.0,275358.0,0.0
18.0,0.3635185836152723,0.00509569972657221,0.006269113149847095,1.0,0.40565686639374765,-284840.0,-16236.0,291480.0,0.0
19.0,0.36327797340296647,0.006750843855481936,0.00818926296633303,1.0,0.4095397801378796,-297710.0,-12870.0,307581.0,0.0
20.0,0.36424936219936677,0.007106345842164318,0.00859469240048251,1.0,0.4114399156275203,-311339.0,-13629.0,323700.0,0.0
21.0,0.3644385259627828,0.00647894343384002,0.00785024154589372,1.0,0.41096910286636057,-323994.0,-12655.0,339818.0,0.0
22.0,0.3625681718805178,0.006718089076884797,0.00810932572458327,1.0,0.41401392688385974,-337752.0,-13758.0,355902.0,0.0
23.0,0.36486576223741524,0.007333747669359851,0.008808599581964765,1.0,0.41519960327299776,-351968.0,-14216.0,372034.0,0.0
24.0,0.36720020856971847,0.0063535567459823096,0.007555555555555556,1.0,0.4184748915065096,-363494.0,-11526.0,388164.0,0.0
25.0,0.412886007128064,0.007393483709273183,0.009546925566343041,1.0,0.3836841124976718,-391755.0,-28261.0,404271.0,0.0
