x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
1.0,0.40036000371534086,0.5499709133216987,0.2519051425526246,0.9972573839662447,1.1846866316764433,285305.0,285305.0,16196.0,253.0
2.0,0.4083787892957385,0.5865768463073853,0.2509339310492048,1.0,1.162046511627907,563830.0,278525.0,32320.0,505.0
3.0,0.4094313326334787,0.590801149856268,0.2702996340347667,1.0,1.0839893386226989,856915.0,293085.0,48453.0,757.0
4.0,0.40871327660120577,0.5915792103948025,0.26745368278355175,0.9993668214436471,1.0996273291925467,1151500.0,294585.0,64553.0,1008.0
5.0,0.40813594518571,0.5872700149179513,0.2632341468850997,0.9995768091409225,1.1092842131289404,1443640.0,292140.0,80731.0,1261.0
6.0,0.40521774578178454,0.5823958462109037,0.25854782942758353,0.9997877758913413,1.129984496124031,1732789.0,289149.0,96857.0,1513.0
7.0,0.40791219119007566,0.5838071693448702,0.2641351154857111,0.9991537973344616,1.1051297898640298,2010420.0,277631.0,113036.0,1766.0
8.0,0.4090874690371922,0.5867531495571909,0.2660934494852359,1.0,1.09590229991941,2293653.0,283233.0,129167.0,2018.0
9.0,0.4058688637701159,0.5838793423167264,0.2716866083755177,0.9987312328187777,1.0756760101478868,2576907.0,283254.0,145328.0,2270.0
10.0,0.40835544237757604,0.5811381709741551,0.271539712029726,0.99957255823894,1.0666336388407234,2857168.0,280261.0,161476.0,2523.0
11.0,0.40791818140284697,0.5789867731469928,0.2656437854239423,0.9997845291962939,1.0824192848732725,3136249.0,279081.0,177613.0,2775.0
12.0,0.3921553248810789,0.5361647957412337,0.2712846937580513,0.9664163537755528,1.0389223377729124,3415406.0,279157.0,194056.0,3032.0
13.0,0.38716006862025054,0.534071453030476,0.2644399231377868,0.9691383595691798,1.0740426048431146,3714398.0,298992.0,210533.0,3289.0
14.0,0.3821410215011646,0.5197041616072414,0.2718872718872719,0.9924114671163575,1.0511591212525793,4005932.0,291534.0,227011.0,3547.0
15.0,0.4070542501551894,0.5743041749502982,0.27482459269829945,1.0,1.0448558648111332,4284971.0,279039.0,243107.0,3798.0
16.0,0.40693084617200154,0.5756103637269556,0.2652089072543618,1.0,1.0814971137731983,4563526.0,278555.0,259218.0,4050.0
17.0,0.40641865103959857,0.5711619805921871,0.27689987937273824,1.0,1.0272614622057001,4845774.0,282248.0,275358.0,4302.0
18.0,0.4004704727113413,0.5221227939348745,0.2749525492506054,0.999524149417083,0.9477112020841086,5083366.0,237592.0,291480.0,4554.0
19.0,0.37800452169008847,0.3025378172271534,0.26587563172929024,0.9995869475423379,0.5653065027016956,5177738.0,94372.0,307581.0,4805.0
20.0,0.3688332917781158,0.20284253833686572,0.2565436770734784,0.9987722529158993,0.39344872510701656,5198229.0,20491.0,323700.0,5057.0
21.0,0.36867501150266035,0.20533266882631449,0.26994266994266997,0.9993935718617344,0.37876907804938575,5217105.0,18876.0,339818.0,5309.0
22.0,0.3675068117387556,0.20477730778800696,0.2651417525773196,0.9987864077669902,0.38597363839840837,5240411.0,23306.0,355902.0,5560.0
23.0,0.3693988513912115,0.20285891858297078,0.25847323408299017,0.9987760097919217,0.3913959831391024,5259828.0,19417.0,372034.0,5813.0
24.0,0.37190703514223955,0.19945185000622898,0.2597760830764238,1.0,0.3820830750154991,5282768.0,22940.0,388164.0,6065.0
25.0,0.4172640496978174,0.20338345864661656,0.26597836774827927,0.999384236453202,0.3788414974855653,5279919.0,-2849.0,404271.0,6316.0
