x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
1.0,0.4025225281795959,0.5659104130308319,0.32258920281204406,1.0,0.9310280950910775,298724.0,298724.0,16196.0,0.0
2.0,0.4092900659161651,0.5913173652694611,0.3094196749135061,1.0,0.950015503875969,582701.0,283977.0,32320.0,0.0
3.0,0.409614135292272,0.5909261342332208,0.3050716221447929,1.0,0.960639682638071,876876.0,294175.0,48453.0,0.0
4.0,0.40890898176756635,0.5915792103948025,0.30738769150869905,1.0,0.9567701863354037,1172632.0,295756.0,64553.0,0.0
5.0,0.40822391571645744,0.5877672799602188,0.3059402096544584,1.0,0.9552478674743479,1465300.0,292668.0,80731.0,0.0
6.0,0.40491256115698093,0.5804178514031401,0.30356911935859304,1.0,0.9591317829457364,1752589.0,287289.0,96857.0,0.0
7.0,0.4078594516329673,0.5850432632880099,0.30626375048531124,1.0,0.9551297898640296,2029903.0,277314.0,113036.0,0.0
8.0,0.40934049515463655,0.5894973181988274,0.30746210396200635,1.0,0.9528857479387515,2314647.0,284744.0,129167.0,0.0
9.0,0.4059659126661771,0.5863518358264309,0.30786706477995585,0.9997892074198989,0.9532825938988924,2598490.0,283843.0,145328.0,0.0
10.0,0.4088391013716552,0.5864811133200796,0.3050080775444265,1.0,0.9583230121377261,2881648.0,283158.0,161476.0,0.0
11.0,0.40942580078568813,0.5914649363613677,0.3070544794973116,1.0,0.9566214290140671,3169756.0,288108.0,177613.0,0.0
12.0,0.3954291553079642,0.5667168151834279,0.2942908653846154,0.9896928051738076,1.0119807820957247,3470025.0,300269.0,194056.0,0.0
13.0,0.38848620135861395,0.5489099417874672,0.2948136341343796,0.9905252317198764,0.9899860411482673,3777834.0,307809.0,210533.0,0.0
14.0,0.3854298274893178,0.5540346616624352,0.27738476843152426,0.9980115331079737,1.0980701541449205,4091697.0,313863.0,227011.0,0.0
15.0,0.4083794563897704,0.5890904572564613,0.2464905895809504,1.0,1.194955268389662,4378708.0,287011.0,243107.0,0.0
16.0,0.40840297284691995,0.5898106626806179,0.2458335496599346,1.0,1.1955185897833778,4666121.0,287413.0,259218.0,0.0
17.0,0.40825424768132,0.5877083851704404,0.2454025974025974,1.0,1.1926889714993805,4959432.0,293311.0,275358.0,0.0
18.0,0.4079396477767493,0.5884911757394979,0.24557854883045485,1.0,1.1959434313360626,5242744.0,283312.0,291480.0,0.0
19.0,0.4091053765446796,0.59294911863983,0.2458532034003732,1.0,1.1981864480467053,5538229.0,295485.0,307581.0,0.0
20.0,0.4093830597289884,0.5892033412292732,0.24438928534491675,1.0,1.1997022147775918,5827272.0,289043.0,323700.0,0.0
21.0,0.41002545027969883,0.5905806130077249,0.2467464862051015,1.0,1.1918352152872564,6119691.0,292419.0,339818.0,0.0
22.0,0.4071197094793753,0.5892012938541926,0.24601319411978598,1.0,1.196903755284755,6407755.0,288064.0,355902.0,0.0
23.0,0.4087351608699846,0.5895587321317589,0.24432081594807603,1.0,1.2033845772377882,6687701.0,279946.0,372034.0,0.0
24.0,0.4105075145453075,0.5882646069515386,0.24342715743891122,1.0,1.2026038437693738,6963476.0,275775.0,388164.0,0.0
25.0,0.4325360540427847,0.5964912280701754,0.2485639686684073,1.0,1.1889240702800026,7045245.0,81769.0,404271.0,0.0
