x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
0.1,0.4075627340938454,NA,0.2438897555902236,0.997872340425532,1.1826568265682658,NA,NA,1626.0,0.0
0.2,0.4076524518256715,NA,0.24404145077720207,1.0,1.2002487562189055,NA,NA,3234.0,0.0
0.3,0.41486373800525217,NA,0.2458592132505176,1.0,1.2022401991288114,NA,NA,4841.0,0.0
0.4,0.4098579022652846,NA,0.24538934426229508,1.0,1.2034525277435264,NA,NA,6463.0,0.0
0.5,0.4129091930102732,NA,0.24483471074380164,1.0,1.2069825436408979,NA,NA,8067.0,0.0
0.6,0.4091786965203444,NA,0.24439918533604887,0.997920997920998,1.2078720787207873,NA,NA,9693.0,0.0
0.7,0.41394840547074213,NA,0.24434156378600824,1.0,1.2082038533250465,NA,NA,11302.0,0.0
0.8,0.4089895912149036,NA,0.24260958205912334,1.0,1.2044198895027625,NA,NA,12931.0,0.0
0.9,0.41838203300197474,NA,0.24715025906735752,1.0,1.2077596996245306,NA,NA,14529.0,0.0
1.0,0.405944653505941,NA,0.241869918699187,1.0,1.2051439069197796,NA,NA,16163.0,0.0
1.1,0.4137771230904186,NA,0.24143145161290322,1.0,1.2392254840724548,NA,NA,17763.0,0.0
1.2,0.4136367772731409,NA,0.24459320288362513,0.9978991596638656,1.2077114427860696,NA,NA,19371.0,0.0
1.3,0.4112450856212268,NA,0.24059003051881994,1.0,1.2091020910209103,NA,NA,20997.0,0.0
1.4,0.4137480191813582,NA,0.24382716049382716,1.0,1.2104607721046077,NA,NA,22603.0,0.0
1.5,0.4100562187075848,NA,0.24263959390862944,1.0,1.210817455439459,NA,NA,24230.0,0.0
1.6,0.4152082476966322,NA,0.24613003095975233,1.0,1.2089831565814098,NA,NA,25833.0,0.0
1.7,0.39135420294846257,NA,0.246875,1.0,1.2060301507537687,NA,NA,27425.0,0.0
1.8,0.4145851039572148,NA,0.2403846153846154,1.0,1.216,NA,NA,29050.0,0.0
1.9,0.4113651976815457,NA,0.24257932446264074,1.0,1.2166874221668742,NA,NA,30657.0,0.0
2.0,0.4088424443872065,NA,0.24109867751780265,0.9978947368421053,1.2053954629061925,NA,NA,32287.0,0.0
2.1,0.413992962119644,NA,0.24742268041237114,1.0,1.2102308172177167,NA,NA,33890.0,0.0
2.2,0.40939646772727645,NA,0.24136178861788618,0.9978991596638656,1.2103321033210332,NA,NA,35516.0,0.0
2.3,0.4140923922945688,NA,0.24537987679671458,1.0,1.2129514321295143,NA,NA,37122.0,0.0
2.4,0.4089410879468704,NA,0.23932926829268292,1.0,1.2110769230769232,NA,NA,38747.0,0.0
2.5,0.4095138251867383,NA,0.24229979466119098,1.0,1.2099378881987577,NA,NA,40357.0,0.0
2.6,0.4062200412719562,NA,0.24483471074380164,1.0,1.21,NA,NA,41957.0,0.0
2.7,0.40331037152951427,NA,0.23840725806451613,1.0,1.2149418248622168,NA,NA,43590.0,0.0
2.8,0.4123694335281092,NA,0.24537037037037038,1.0,1.2134831460674158,NA,NA,45192.0,0.0
2.9,0.412708108063491,NA,0.24260958205912334,1.0,1.2088724584103512,NA,NA,46815.0,0.0
3.0,0.4091435398280779,NA,0.243048403707518,1.0,1.209968847352025,NA,NA,48420.0,0.0
3.1,0.41104899704044723,NA,0.24616171954964175,1.0,1.2054287476866132,NA,NA,50041.0,0.0
3.2,0.4129262431144549,NA,0.24358974358974358,1.0,1.2179887570268582,NA,NA,51642.0,0.0
3.3,0.4112129548529297,NA,0.24087221095334685,1.0,1.2286604361370717,NA,NA,53247.0,0.0
3.4,0.4095557548726896,NA,0.2416243654822335,1.0,1.214549938347719,NA,NA,54869.0,0.0
3.5,0.41309511515026337,NA,0.24461538461538462,1.0,1.2172284644194757,NA,NA,56471.0,0.0
3.6,0.40655860338988564,NA,0.23840725806451613,1.0,1.220923076923077,NA,NA,58096.0,0.0
3.7,0.3945333459584004,NA,0.23678861788617886,1.0,1.2392947103274559,NA,NA,59684.0,0.0
3.8,0.4103523695797581,NA,0.24334016393442623,1.0,1.204194941394201,NA,NA,61305.0,0.0
3.9,0.40960608183110303,NA,0.24282786885245902,1.0,1.2124223602484472,NA,NA,62915.0,0.0
4.0,0.40928755315622095,NA,0.23671013039117353,1.0,1.242367601246106,NA,NA,64520.0,0.0
