x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
1.0,0.40451110787502226,0.5838278068644561,0.2670427332233516,1.0,1.1602963877740042,310937.0,310937.0,16196.0,253.0
2.0,0.4088949368993333,0.5891966067864272,0.2549940611165101,0.9997883149872989,1.1486511627906977,592553.0,281616.0,32320.0,505.0
3.0,0.40912947884268724,0.5896762904636921,0.27130534790109256,0.9997880906971816,1.0779148329510941,883836.0,291283.0,48453.0,757.0
4.0,0.40872112793952237,0.5905797101449275,0.2721672040534316,0.9997884940778342,1.0787577639751553,1178468.0,294632.0,64553.0,1008.0
5.0,0.40825758113915295,0.588637493784187,0.26993900005700927,1.0,1.0842502163431822,1471338.0,292870.0,80731.0,1261.0
6.0,0.4052300612626807,0.5819013475089628,0.26495918941739377,0.9997875955819882,1.101705426356589,1760562.0,289224.0,96857.0,1513.0
7.0,0.40743503753902716,0.5791100123609394,0.26965580752849083,0.99914693964598,1.0737948084054387,2035322.0,274760.0,113036.0,1766.0
8.0,0.40904011374587484,0.5845079206685793,0.2729337759916128,1.0,1.0643481495257578,2318272.0,282950.0,129167.0,2018.0
9.0,0.405267669163791,0.5804178514031401,0.27200046347256823,0.9989361702127659,1.0680650949817463,2597871.0,279599.0,145328.0,2270.0
10.0,0.40807282304370907,0.5792743538767395,0.2704490080055691,1.0,1.0675006192717365,2876436.0,278565.0,161476.0,2523.0
11.0,0.40824774759511456,0.5806089343648615,0.267767738965299,0.9997851310700473,1.076842040032224,3157496.0,281060.0,177613.0,2775.0
12.0,0.39235365502932645,0.5404467075569958,0.2719385081232167,0.9727140179129348,1.044639056133309,3437942.0,280446.0,194056.0,3032.0
13.0,0.3854189831953469,0.5242552220066202,0.2623222342795134,0.9764030612244898,1.06287552345694,3725266.0,287324.0,210533.0,3289.0
14.0,0.3814548841864826,0.5109835522684623,0.27868753762793497,0.9948420373952289,1.0083141157907514,4012093.0,286827.0,227011.0,3547.0
15.0,0.3882213638216511,0.4085487077534791,0.2616376223442349,0.9993920972644377,0.7807529821073559,4171957.0,159864.0,243107.0,3798.0
16.0,0.37205163034884675,0.2549825610363727,0.25683814303638647,0.9970774476376035,0.4946930668487369,4220133.0,48176.0,259218.0,4050.0
17.0,0.3686504113954266,0.20539935307290372,0.26012289270521505,0.998186215235792,0.3932465923172243,4250301.0,30168.0,275358.0,4302.0
18.0,0.3684780309713155,0.20594084016902808,0.2604117554612604,0.9987944544906571,0.3946780796427242,4271090.0,20789.0,291480.0,4554.0
19.0,0.36808754594192683,0.20202525315664457,0.2587670136108887,1.0,0.3879262157629961,4294188.0,23098.0,307581.0,4805.0
20.0,0.36940021595136624,0.2005984291235507,0.2654677445966012,0.9987585350713842,0.37601588187852847,4318840.0,24652.0,323700.0,5057.0
21.0,0.3690856788113079,0.20333914776974832,0.2752572103221454,0.9993876301285977,0.36791165156967365,4340734.0,21894.0,339818.0,5309.0
22.0,0.3671976467037218,0.20291117193331676,0.2676403019363308,0.9975535168195718,0.3789480228798806,4361749.0,21015.0,355902.0,5560.0
23.0,0.369720483919747,0.20074580484773152,0.2611156022635408,0.9987631416202845,0.3834614430944706,4383521.0,21772.0,372034.0,5813.0
24.0,0.37182696808943777,0.19583904322910178,0.26004962779156326,0.9974619289340102,0.374767513949163,4405882.0,22361.0,388164.0,6065.0
25.0,0.4204162541332173,0.200125313283208,0.2667446133288792,1.0,0.3717017445831005,4421002.0,15120.0,404271.0,6316.0
