x,ipc,useful_prefetch_coverage,selected_accuracy,legacy_timeliness,request_pressure,cumulative_cycles_saved_vs_stride,window_cycles_saved_vs_stride,total_eligible_callbacks,total_completed_updates
1.0,0.40458017120214523,0.5833624200116346,0.26410323939952596,1.0,1.1722753936400123,311359.0,311359.0,16196.0,253.0
2.0,0.40874952891616795,0.5881986027944112,0.2536037005163511,0.9993641373463332,1.1529922480620156,592105.0,280746.0,32320.0,505.0
3.0,0.4092686246896209,0.5889263842019747,0.2567008062758771,1.0,1.137792103142627,884219.0,292114.0,48453.0,757.0
4.0,0.40904496590405687,0.5918290854572713,0.2637234161006569,0.9997889404812157,1.1156521739130434,1180788.0,296569.0,64553.0,1008.0
5.0,0.4081994201119038,0.5880159124813525,0.26299694189602446,0.9991550485847064,1.1117567066386451,1473309.0,292521.0,80731.0,1261.0
6.0,0.4057190152388062,0.5837557176412412,0.2594077899247377,0.9997882701672666,1.1288682170542637,1765507.0,292198.0,96857.0,1513.0
7.0,0.40797975767634315,0.5838071693448702,0.2650690313166461,0.998942470389171,1.1012360939431396,2043544.0,278037.0,113036.0,1766.0
8.0,0.4093629493781777,0.588624173631034,0.2694415895854745,0.9995763609404787,1.0857975327010105,2328422.0,284878.0,129167.0,2018.0
9.0,0.40525847182703895,0.582024972184448,0.2699850900332607,0.9997876406880442,1.0790173875378999,2607965.0,279543.0,145328.0,2270.0
10.0,0.4082472475970567,0.5812624254473161,0.2696719893929786,0.9995726495726496,1.07425068119891,2887577.0,279612.0,161476.0,2523.0
11.0,0.4083979691185792,0.5814824057898678,0.26593619813958796,0.9997854537652864,1.0858895705521472,3169538.0,281961.0,177613.0,2775.0
12.0,0.3921696274819926,0.5403309802106238,0.2651635620172649,0.9759615384615384,1.070972450282795,3448788.0,279250.0,194056.0,3032.0
13.0,0.38659579592535764,0.5308754708366625,0.26069166526539994,0.9719958202716823,1.0829034411604055,3744010.0,295222.0,210533.0,3289.0
14.0,0.3839967068442421,0.5389115796445524,0.26958970677563643,0.9947025264873676,1.0991018327466926,4048190.0,304180.0,227011.0,3547.0
15.0,0.40761955073803596,0.5764165009940357,0.2700390011060015,1.0,1.0672837972166997,4330636.0,282446.0,243107.0,3798.0
16.0,0.40719580132265343,0.5771051320378675,0.2638382687927107,1.0,1.0899385513003539,4610790.0,280154.0,259218.0,4050.0
17.0,0.406712877383795,0.5719084349340632,0.26987202066455324,1.0,1.0553903345724907,4894818.0,284028.0,275358.0,4302.0
18.0,0.40668872817454105,0.5740740740740741,0.2671331906772309,0.9997835497835498,1.0725096141917876,5170590.0,275772.0,291480.0,4554.0
19.0,0.4072301265589787,0.5763220402550319,0.2723781388478582,0.9997831273042724,1.0511769455313336,5454819.0,284229.0,307581.0,4805.0
20.0,0.40779691387451517,0.5719985039271911,0.2713508398391294,1.0,1.0489484459333707,5734361.0,279542.0,323700.0,5057.0
21.0,0.40834410340906074,0.5736356840269126,0.27037820061075873,1.0,1.056458617694503,6016738.0,282377.0,339818.0,5309.0
22.0,0.40556812591430264,0.5734013436178154,0.27416572482303253,0.9997830802603037,1.0452001989554838,6295405.0,278667.0,355902.0,5560.0
23.0,0.40678186729148363,0.5714108141702922,0.2800999268827687,1.0,1.017356806347632,6563603.0,268198.0,372034.0,5813.0
24.0,0.4082445809614323,0.5553756073252772,0.28346156291727603,1.0,0.9750154990700558,6825875.0,262272.0,388164.0,6065.0
25.0,0.43027630623281043,0.46541353383458645,0.2791431792559188,1.0,0.8260383684112498,6895502.0,69627.0,404271.0,6316.0
