run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,eligible_callbacks,pf_requested,pf_filled,pf_dropped,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,state_evictions,pf_issued,numerical_failures,decoder_limit_drops,l2_loads,instructions,pf_useless,pq_merged_duplicate_proxy,cycles,pf_late,completed_decisions,window,start_instructions,end_instructions,cumulative_cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,window_cycles_saved_vs_stride,cumulative_cycles_saved_vs_stride,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,total_state_evictions,total_input_drops,total_output_drops,total_decoder_limit_drops,total_numerical_failures
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1606.0,1940.0,476.0,0.0,0.0,474.0,1606.0,324.0,0.0,0.0,1940.0,0.0,0.0,1606.0,100000.0,10.0,0.0,242745.0,0.0,1606.0,23,2200000.0,2300000.0,5644330.0,0.41195493213042494,3.24,0.20174346201743462,0.5939849624060151,0.5939849624060151,0.2443298969072165,0.2443298969072165,1.0,1.207970112079701,30496.0,685363.0,37155.0,37155.0,37155.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1625.0,1948.0,479.0,0.0,0.0,469.0,1625.0,336.0,0.0,0.0,1948.0,0.0,0.0,1625.0,100000.0,8.0,0.0,246100.0,0.0,1625.0,24,2300000.0,2400000.0,5890430.0,0.4063388866314506,3.36,0.20676923076923076,0.5826086956521739,0.5826086956521739,0.24075975359342916,0.24075975359342916,1.0,1.1987692307692308,28064.0,713427.0,38780.0,38780.0,38780.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1609.0,1930.0,473.0,0.0,0.0,467.0,1609.0,329.0,0.0,0.0,1930.0,0.0,0.0,1609.0,100000.0,3.0,0.0,242814.0,0.0,1609.0,25,2400000.0,2500000.0,6133244.0,0.41183786766825636,3.29,0.20447482908638906,0.5866834170854272,0.5866834170854272,0.24196891191709843,0.24196891191709843,1.0,1.199502796768179,29179.0,742606.0,40389.0,40389.0,40389.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1601.0,1910.0,478.0,0.0,0.0,468.0,1601.0,339.0,0.0,0.0,1910.0,0.0,0.0,1601.0,100000.0,4.0,0.0,246774.0,0.0,1601.0,26,2500000.0,2600000.0,6380018.0,0.4052290759966609,3.39,0.21174266083697688,0.5799256505576208,0.5799256505576208,0.2450261780104712,0.2450261780104712,1.0,1.193004372267333,27955.0,770561.0,41990.0,41990.0,41990.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1632.0,1970.0,491.0,0.0,0.0,470.0,1632.0,343.0,0.0,0.0,1970.0,0.0,0.0,1632.0,100000.0,5.0,0.0,247063.0,0.0,1632.0,27,2600000.0,2700000.0,6627081.0,0.4047550624739439,3.43,0.21017156862745098,0.5781057810578106,0.5781057810578106,0.23857868020304568,0.23857868020304568,1.0,1.2071078431372548,28264.0,798825.0,43622.0,43622.0,43622.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1603.0,1948.0,481.0,0.0,0.0,475.0,1603.0,324.0,0.0,0.0,1948.0,0.0,0.0,1603.0,100000.0,8.0,0.0,244781.0,0.0,1603.0,28,2700000.0,2800000.0,6871862.0,0.4085284397073302,3.24,0.20212102308172178,0.5944931163954944,0.5944931163954944,0.24383983572895276,0.24383983572895276,1.0,1.2152214597629445,29630.0,828455.0,45225.0,45225.0,45225.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1623.0,1950.0,476.0,0.0,0.0,472.0,1623.0,320.0,0.0,0.0,1950.0,0.0,0.0,1623.0,100000.0,8.0,0.0,242370.0,0.0,1623.0,29,2800000.0,2900000.0,7114232.0,0.4125923175310476,3.2,0.1971657424522489,0.5959595959595959,0.5959595959595959,0.24205128205128204,0.24205128205128204,1.0,1.201478743068392,30679.0,859134.0,46848.0,46848.0,46848.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1605.0,1938.0,478.0,0.0,0.0,471.0,1605.0,327.0,0.0,0.0,1938.0,0.0,0.0,1605.0,100000.0,13.0,0.0,244130.0,0.0,1605.0,30,2900000.0,3000000.0,7358362.0,0.4096178265678122,3.27,0.20373831775700935,0.5902255639097744,0.5902255639097744,0.24303405572755418,0.24303405572755418,1.0,1.2074766355140187,28290.0,887424.0,48453.0,48453.0,48453.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1621.0,1942.0,479.0,0.0,0.0,479.0,1621.0,320.0,0.0,0.0,1942.0,0.0,0.0,1621.0,100000.0,9.0,0.0,243915.0,0.0,1621.0,31,3000000.0,3100000.0,7602277.0,0.4099788860873665,3.2,0.19740900678593462,0.5994993742177722,0.5994993742177722,0.2466529351184346,0.2466529351184346,1.0,1.1980259099321406,30284.0,917708.0,50074.0,50074.0,50074.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,1601.0,1932.0,472.0,0.0,0.0,474.0,1601.0,316.0,0.0,0.0,1932.0,0.0,0.0,1601.0,100000.0,5.0,0.0,241387.0,0.0,1601.0,32,3100000.0,3200000.0,7843664.0,0.41427251674696647,3.16,0.19737663960024984,0.6,0.6,0.2453416149068323,0.2453416149068323,1.0,1.206745783885072,30493.0,948201.0,51675.0,51675.0,51675.0,0.0,0.0,0.0,0.0,0.0
