run_id,protocol,hidden_size,checkpoint,state_capacity,macs_per_cycle,comparison,reference_run_id,no_pref_run_id,stride_run_id,scale,start_instructions,end_instructions,trace_slice_origin,trace_origin_records_observed,roi_retired_instructions,total_simulated_retired_instructions,trace_record_ordinal,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,interval_eligible_callbacks,interval_completed_decisions,occupancy_lines,capacity_lines,total_input_drops,total_inference_service_cycles,total_nn_started,total_inference_macs,total_fills_demand,total_fills_prefetch,total_fills_writeback,total_replacements,deployment_configured_kib,deployment_component_peaks_kib,mean_wait_cycles,max_wait_cycles,mean_completion_cycles,max_completion_cycles,mean_prior_state_updates,max_prior_state_updates,state_bytes_observed_peak,weight_kib,snapshot_cohort_redundant_cache,snapshot_cohort_redundant_inflight,snapshot_cohort_pending,snapshot_cohort_resident_unused,instructions,NL,M,M0,P,Ipf,Q,U,L,accuracy_denominator,timeliness_denominator,cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,cohort_followup,cumulative_cycles,reference_cumulative_cycles,cumulative_cycles_saved_vs_reference,interval_cycles_saved_vs_reference,cumulative_cycles_saved_vs_stride,interval_cycles_saved_vs_stride,reference_instructions,reference_NL,reference_M,reference_M0,reference_P,reference_Ipf,reference_Q,reference_U,reference_L,reference_accuracy_denominator,reference_timeliness_denominator,reference_cycles,reference_ipc,reference_l2_mpki,reference_l2_load_miss_rate,reference_useful_prefetch_coverage,reference_miss_reduction,reference_raw_accuracy,reference_selected_accuracy,reference_legacy_timeliness,reference_request_pressure,quality_status,difference_useful_prefetch_coverage,difference_selected_accuracy,difference_legacy_timeliness,tied_metrics,limiting_metrics,issue_cohort_enqueued,issue_cohort_timely,issue_cohort_late,issue_cohort_unused,issue_cohort_redundant_cache,issue_cohort_redundant_inflight,issue_cohort_pending,issue_cohort_resident_unused,issue_cohort_censored,stride_reference_run_id,stride_quality_status,stride_cumulative_cycles_saved_vs_reference,stride_interval_cycles_saved_vs_reference,stride_reference_cumulative_cycles,stride_reference_instructions,stride_reference_NL,stride_reference_M,stride_reference_M0,stride_reference_P,stride_reference_Ipf,stride_reference_Q,stride_reference_U,stride_reference_L,stride_reference_accuracy_denominator,stride_reference_timeliness_denominator,stride_reference_cycles,stride_reference_ipc,stride_reference_l2_mpki,stride_reference_l2_load_miss_rate,stride_reference_useful_prefetch_coverage,stride_reference_miss_reduction,stride_reference_raw_accuracy,stride_reference_selected_accuracy,stride_reference_legacy_timeliness,stride_reference_request_pressure,stride_difference_useful_prefetch_coverage,stride_difference_selected_accuracy,stride_difference_legacy_timeliness,summer_reference_run_id,summer_quality_status,summer_cumulative_cycles_saved_vs_reference,summer_interval_cycles_saved_vs_reference,summer_reference_cumulative_cycles,summer_reference_instructions,summer_reference_NL,summer_reference_M,summer_reference_M0,summer_reference_P,summer_reference_Ipf,summer_reference_Q,summer_reference_U,summer_reference_L,summer_reference_accuracy_denominator,summer_reference_timeliness_denominator,summer_reference_cycles,summer_reference_ipc,summer_reference_l2_mpki,summer_reference_l2_load_miss_rate,summer_reference_useful_prefetch_coverage,summer_reference_miss_reduction,summer_reference_raw_accuracy,summer_reference_selected_accuracy,summer_reference_legacy_timeliness,summer_reference_request_pressure,summer_difference_useful_prefetch_coverage,summer_difference_selected_accuracy,summer_difference_legacy_timeliness
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,2100000.0,2200000.0,25000000,25000000,2200000.0,2200000.0,27200000.0,35549.0,35549.0,35549.0,1626.0,1626.0,4096.0,4096.0,0.0,0,35549,64076608,7788,10589,0,14281,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,24498,3951,0,49,100000.0,1626.0,340.0,801.0,1768.0,1768.0,0.0,461.0,0.0,1768.0,461.0,246083.0,0.40636695748995255,3.4,0.2091020910209102,0.5755305867665418,0.5755305867665418,0.26074660633484165,0.26074660633484165,1.0,1.087330873308733,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,5418935.0,6056452.0,637517.0,28777.0,637517.0,28777.0,100000.0,1626.0,666.0,801.0,406.0,406.0,0.0,135.0,0.0,406.0,135.0,274860.0,0.3638215818962381,6.66,0.4095940959409594,0.16853932584269662,0.16853932584269662,0.33251231527093594,0.33251231527093594,1.0,0.24969249692496925,NOT_EXCEEDS,0.4069912609238452,-0.07176570893609434,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1768,462,0,6,1124,176,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,2200000.0,2300000.0,25000000,25000000,2300000.0,2300000.0,27300000.0,37155.0,37155.0,37155.0,1606.0,1606.0,4096.0,4096.0,0.0,0,37155,66974864,8123,11056,0,15083,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,25638,4123,0,41,100000.0,1606.0,335.0,798.0,1779.0,1779.0,0.0,463.0,0.0,1779.0,463.0,243511.0,0.41065906673620495,3.35,0.20859277708592777,0.5802005012531328,0.5802005012531328,0.26025857223159077,0.26025857223159077,1.0,1.1077210460772104,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,5662446.0,6329693.0,667247.0,29730.0,667247.0,29730.0,100000.0,1606.0,659.0,798.0,484.0,484.0,0.0,139.0,0.0,484.0,139.0,273241.0,0.3659772874495409,6.59,0.41033623910336237,0.17418546365914786,0.17418546365914786,0.2871900826446281,0.2871900826446281,1.0,0.3013698630136986,NOT_EXCEEDS,0.40601503759398494,-0.02693151041303732,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1779,462,0,5,1140,172,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,2300000.0,2400000.0,25000000,25000000,2400000.0,2400000.0,27400000.0,38780.0,38780.0,38780.0,1625.0,1625.0,4096.0,4096.0,0.0,0,38780,69902832,8472,11530,0,15906,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,26764,4303,0,48,100000.0,1625.0,349.0,805.0,1780.0,1780.0,0.0,456.0,0.0,1780.0,456.0,246939.0,0.40495830954203266,3.49,0.21476923076923077,0.5664596273291925,0.5664596273291925,0.25617977528089886,0.25617977528089886,1.0,1.0953846153846154,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,5909385.0,6603857.0,694472.0,27225.0,694472.0,27225.0,100000.0,1625.0,668.0,805.0,470.0,470.0,0.0,137.0,0.0,470.0,137.0,274164.0,0.3647451890109569,6.68,0.41107692307692306,0.1701863354037267,0.1701863354037267,0.29148936170212764,0.29148936170212764,1.0,0.28923076923076924,NOT_EXCEEDS,0.39627329192546584,-0.035309586421228785,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1780,461,0,13,1126,180,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,2400000.0,2500000.0,25000000,25000000,2500000.0,2500000.0,27500000.0,40389.0,40389.0,40389.0,1609.0,1609.0,4096.0,4096.0,0.0,0,40389,72807072,8800,12002,0,16706,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,27907,4473,0,47,100000.0,1609.0,328.0,796.0,1785.0,1785.0,0.0,468.0,0.0,1785.0,468.0,242581.0,0.4122334395521496,3.28,0.2038533250466128,0.5879396984924623,0.5879396984924623,0.26218487394957984,0.26218487394957984,1.0,1.1093847110006214,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,6151966.0,6875850.0,723884.0,29412.0,723884.0,29412.0,100000.0,1609.0,661.0,796.0,451.0,451.0,0.0,135.0,0.0,451.0,135.0,271993.0,0.3676565205722206,6.61,0.4108141702921069,0.16959798994974876,0.16959798994974876,0.29933481152993346,0.29933481152993346,1.0,0.2802983219390926,NOT_EXCEEDS,0.4183417085427136,-0.03714993758035365,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1785,463,0,9,1143,170,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,2500000.0,2600000.0,25000000,25000000,2600000.0,2600000.0,27600000.0,41990.0,41990.0,41990.0,1601.0,1601.0,4096.0,4096.0,0.0,0,41990,75693192,9138,12491,0,17533,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,29002,4649,0,61,100000.0,1601.0,338.0,807.0,1760.0,1760.0,0.0,469.0,0.0,1760.0,469.0,246047.0,0.40642641446552896,3.38,0.21111805121798877,0.5811648079306072,0.5811648079306072,0.26647727272727273,0.26647727272727273,1.0,1.099312929419113,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,6398013.0,7150579.0,752566.0,28682.0,752566.0,28682.0,100000.0,1601.0,671.0,807.0,443.0,443.0,0.0,136.0,1.0,443.0,137.0,274729.0,0.36399506422692907,6.71,0.41911305434103685,0.16852540272614622,0.16852540272614622,0.30699774266365687,0.30699774266365687,0.9927007299270073,0.2767020612117427,NOT_EXCEEDS,0.41263940520446096,-0.040520469936384154,0.0072992700729927005,,selected_accuracy,1760,472,0,17,1095,176,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,2600000.0,2700000.0,25000000,25000000,2700000.0,2700000.0,27700000.0,43622.0,43622.0,43622.0,1632.0,1632.0,4096.0,4096.0,0.0,0,43622,78638176,9489,12971,0,18364,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,30145,4833,0,74,100000.0,1632.0,351.0,813.0,1807.0,1807.0,0.0,462.0,0.0,1807.0,462.0,247619.0,0.40384623150889065,3.51,0.21507352941176472,0.5682656826568265,0.5682656826568265,0.25567238516878804,0.25567238516878804,1.0,1.1072303921568627,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,6645632.0,7425906.0,780274.0,27708.0,780274.0,27708.0,100000.0,1632.0,677.0,813.0,412.0,412.0,0.0,136.0,0.0,412.0,136.0,275327.0,0.3632044804904713,6.77,0.41482843137254904,0.16728167281672818,0.16728167281672818,0.3300970873786408,0.3300970873786408,1.0,0.25245098039215685,NOT_EXCEEDS,0.4009840098400984,-0.07442470220985273,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1807,462,0,18,1143,184,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,2700000.0,2800000.0,25000000,25000000,2800000.0,2800000.0,27800000.0,45225.0,45225.0,45225.0,1603.0,1603.0,4096.0,4096.0,0.0,0,45225,81524544,9839,13426,0,19169,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,31250,5020,0,71,100000.0,1603.0,350.0,799.0,1747.0,1747.0,0.0,449.0,0.0,1747.0,449.0,246576.0,0.405554474076958,3.5,0.2183406113537118,0.5619524405506884,0.5619524405506884,0.25701202060675443,0.25701202060675443,1.0,1.0898315658140985,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,6892208.0,7700317.0,808109.0,27835.0,808109.0,27835.0,100000.0,1603.0,659.0,799.0,509.0,509.0,0.0,140.0,0.0,509.0,140.0,274411.0,0.3644168783321368,6.59,0.4111041796631316,0.17521902377972465,0.17521902377972465,0.275049115913556,0.275049115913556,1.0,0.3175296319401123,NOT_EXCEEDS,0.3867334167709637,-0.018037095306801556,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1747,453,0,2,1105,187,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,2800000.0,2900000.0,25000000,25000000,2900000.0,2900000.0,27900000.0,46848.0,46848.0,46848.0,1623.0,1623.0,4096.0,4096.0,0.0,0,46848,84452792,10162,13898,0,19964,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,32409,5184,0,63,100000.0,1623.0,323.0,792.0,1795.0,1795.0,0.0,469.0,0.0,1795.0,469.0,242774.0,0.4119057230181156,3.23,0.19901417128773877,0.5921717171717171,0.5921717171717171,0.26128133704735373,0.26128133704735373,1.0,1.1059765865680837,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,7134982.0,7973366.0,838384.0,30275.0,838384.0,30275.0,100000.0,1623.0,653.0,792.0,490.0,490.0,0.0,139.0,0.0,490.0,139.0,273049.0,0.36623463187925975,6.53,0.40234134319162046,0.1755050505050505,0.1755050505050505,0.2836734693877551,0.2836734693877551,1.0,0.30191004313000613,NOT_EXCEEDS,0.4166666666666667,-0.02239213234040134,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1795,468,0,4,1159,164,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,2900000.0,3000000.0,25000000,25000000,3000000.0,3000000.0,28000000.0,48453.0,48453.0,48453.0,1605.0,1605.0,4096.0,4096.0,0.0,0,48453,87352192,10492,14376,0,20772,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,33550,5356,0,59,100000.0,1605.0,330.0,798.0,1791.0,1791.0,0.0,468.0,0.0,1791.0,468.0,244406.0,0.40915525805422126,3.3,0.205607476635514,0.5864661654135338,0.5864661654135338,0.2613065326633166,0.2613065326633166,1.0,1.1158878504672898,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,7379388.0,8245786.0,866398.0,28014.0,866398.0,28014.0,100000.0,1605.0,658.0,798.0,487.0,487.0,0.0,140.0,0.0,487.0,140.0,272420.0,0.36708024374128184,6.58,0.40996884735202493,0.17543859649122806,0.17543859649122806,0.2874743326488706,0.2874743326488706,1.0,0.3034267912772586,NOT_EXCEEDS,0.41102756892230574,-0.026167799985554054,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1791,474,0,4,1141,172,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,3000000.0,3100000.0,25000000,25000000,3100000.0,3100000.0,28100000.0,50074.0,50074.0,50074.0,1621.0,1621.0,4096.0,4096.0,0.0,0,50074,90271160,10812,14857,0,21573,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,34675,5518,0,42,100000.0,1621.0,320.0,799.0,1768.0,1768.0,0.0,479.0,0.0,1768.0,479.0,243915.0,0.4099788860873665,3.2,0.19740900678593462,0.5994993742177722,0.5994993742177722,0.27092760180995473,0.27092760180995473,1.0,1.0906847624922886,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,7623303.0,8519985.0,896682.0,30284.0,896682.0,30284.0,100000.0,1621.0,657.0,799.0,431.0,431.0,0.0,142.0,0.0,431.0,142.0,274199.0,0.3646986312860368,6.57,0.40530536705737197,0.17772215269086358,0.17772215269086358,0.3294663573085847,0.3294663573085847,1.0,0.26588525601480567,NOT_EXCEEDS,0.42177722152690866,-0.058538755498629934,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1768,476,0,5,1125,162,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,3100000.0,3200000.0,25000000,25000000,3200000.0,3200000.0,28200000.0,51675.0,51675.0,51675.0,1601.0,1601.0,4096.0,4096.0,0.0,0,51675,93162552,11137,15319,0,22360,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,35828,5686,0,36,100000.0,1601.0,325.0,790.0,1783.0,1783.0,0.0,465.0,0.0,1783.0,465.0,242057.0,0.41312583399777736,3.25,0.20299812617114305,0.5886075949367089,0.5886075949367089,0.2607964105440269,0.2607964105440269,1.0,1.11367895065584,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,7865360.0,8791865.0,926505.0,29823.0,926505.0,29823.0,100000.0,1601.0,650.0,790.0,517.0,517.0,0.0,140.0,0.0,517.0,140.0,271880.0,0.36780932764454904,6.5,0.4059962523422861,0.17721518987341772,0.17721518987341772,0.27079303675048355,0.27079303675048355,1.0,0.32292317301686446,NOT_EXCEEDS,0.41139240506329117,-0.009996626206456638,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1783,461,0,1,1153,168,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,3200000.0,3300000.0,25000000,25000000,3300000.0,3300000.0,28300000.0,53280.0,53280.0,53280.0,1605.0,1605.0,4096.0,4096.0,0.0,0,53280,96056984,11474,15784,0,23162,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,36958,5860,0,34,100000.0,1605.0,337.0,800.0,1769.0,1769.0,0.0,463.0,0.0,1769.0,463.0,244662.0,0.4087271419345873,3.37,0.20996884735202492,0.57875,0.57875,0.26172979084228376,0.26172979084228376,1.0,1.1021806853582554,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,8110022.0,9064686.0,954664.0,28159.0,954664.0,28159.0,100000.0,1605.0,657.0,800.0,519.0,519.0,0.0,143.0,0.0,519.0,143.0,272821.0,0.3665406988464964,6.57,0.4093457943925234,0.17875,0.17875,0.27552986512524086,0.27552986512524086,1.0,0.3233644859813084,NOT_EXCEEDS,0.4,-0.013800074282957072,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1769,462,0,3,1130,174,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,3300000.0,3400000.0,25000000,25000000,3400000.0,3400000.0,28400000.0,54902.0,54902.0,54902.0,1622.0,1622.0,4096.0,4096.0,0.0,0,54902,98978944,11810,16252,0,23966,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,38090,6034,0,35,100000.0,1622.0,336.0,799.0,1774.0,1774.0,0.0,463.0,0.0,1774.0,463.0,243738.0,0.4102766084894436,3.36,0.20715166461159062,0.5794743429286608,0.5794743429286608,0.26099210822998875,0.26099210822998875,1.0,1.093711467324291,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,8353760.0,9337921.0,984161.0,29497.0,984161.0,29497.0,100000.0,1622.0,660.0,799.0,486.0,486.0,0.0,139.0,0.0,486.0,139.0,273235.0,0.3659853239885081,6.6,0.406905055487053,0.1739674593241552,0.1739674593241552,0.28600823045267487,0.28600823045267487,1.0,0.2996300863131936,NOT_EXCEEDS,0.40550688360450565,-0.02501612222268617,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1774,462,0,6,1132,174,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,3400000.0,3500000.0,25000000,25000000,3500000.0,3500000.0,28500000.0,56503.0,56503.0,56503.0,1601.0,1601.0,4096.0,4096.0,0.0,0,56503,101865152,12155,16703,0,24762,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,39218,6215,0,33,100000.0,1601.0,345.0,794.0,1760.0,1760.0,0.0,448.0,0.0,1760.0,448.0,244844.0,0.4084233226054141,3.45,0.2154903185509057,0.5642317380352645,0.5654911838790933,0.2545454545454545,0.2545454545454545,1.0,1.099312929419113,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,8598604.0,9611590.0,1012986.0,28825.0,1012986.0,28825.0,100000.0,1601.0,655.0,794.0,503.0,503.0,0.0,139.0,0.0,503.0,139.0,273669.0,0.3654049234659388,6.55,0.4091193004372267,0.17506297229219145,0.17506297229219145,0.27634194831013914,0.27634194831013914,1.0,0.3141786383510306,NOT_EXCEEDS,0.3891687657430731,-0.021796493764684618,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1760,446,0,5,1128,181,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,3500000.0,3600000.0,25000000,25000000,3600000.0,3600000.0,28600000.0,58129.0,58129.0,58129.0,1626.0,1626.0,4096.0,4096.0,0.0,0,58129,104796784,12513,17166,0,25583,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,40353,6406,0,45,100000.0,1626.0,358.0,808.0,1789.0,1789.0,0.0,450.0,0.0,1789.0,450.0,246327.0,0.40596442939669625,3.58,0.2201722017220172,0.556930693069307,0.556930693069307,0.2515371716042482,0.2515371716042482,1.0,1.1002460024600247,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,8844931.0,9885202.0,1040271.0,27285.0,1040271.0,27285.0,100000.0,1626.0,673.0,808.0,475.0,475.0,0.0,135.0,0.0,475.0,135.0,273612.0,0.3654810461529465,6.73,0.4138991389913899,0.1670792079207921,0.1670792079207921,0.28421052631578947,0.28421052631578947,1.0,0.2921279212792128,NOT_EXCEEDS,0.38985148514851486,-0.03267335471154129,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1789,450,0,13,1135,191,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,3600000.0,3700000.0,25000000,25000000,3700000.0,3700000.0,28700000.0,59717.0,59717.0,59717.0,1588.0,1588.0,4096.0,4096.0,0.0,0,59717,107665104,12879,17636,0,26419,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,41454,6605,0,67,100000.0,1588.0,366.0,813.0,1770.0,1770.0,0.0,447.0,0.0,1770.0,447.0,254049.0,0.3936248518986495,3.66,0.2304785894206549,0.5498154981549815,0.5498154981549815,0.25254237288135595,0.25254237288135595,1.0,1.114609571788413,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,9098980.0,10166272.0,1067292.0,27021.0,1067292.0,27021.0,100000.0,1588.0,677.0,813.0,498.0,498.0,0.0,136.0,0.0,498.0,136.0,281070.0,0.3557832568399331,6.77,0.4263224181360202,0.16728167281672818,0.16728167281672818,0.27309236947791166,0.27309236947791166,1.0,0.3136020151133501,NOT_EXCEEDS,0.38253382533825336,-0.020549996596555715,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1770,448,0,22,1101,199,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,stride,cold_stride_h0_s7_state0_mac0,cold_none_h0_s7_state0_mac0,cold_stride_h0_s7_state0_mac0,interval_100k,3700000.0,3800000.0,25000000,25000000,3800000.0,3800000.0,28800000.0,61338.0,61338.0,61338.0,1621.0,1621.0,4096.0,4096.0,0.0,0,61338,110584832,13221,18100,0,27225,NA,17.578125,NA,NA,NA,NA,NA,NA,5568,7.453125,42583,6783,0,66,100000.0,1621.0,342.0,800.0,1771.0,1771.0,0.0,458.0,0.0,1771.0,458.0,244197.0,0.4095054402797741,3.42,0.21098087600246762,0.5725,0.5725,0.2586109542631282,0.2586109542631282,1.0,1.0925354719309068,outcomes observed by run end; censored pending/resident-unused; separate from legacy interval counters,9343177.0,10437101.0,1093924.0,26632.0,1093924.0,26632.0,100000.0,1621.0,662.0,800.0,475.0,475.0,0.0,138.0,0.0,475.0,138.0,270829.0,0.3692366770176015,6.62,0.4083898827884022,0.1725,0.1725,0.2905263157894737,0.2905263157894737,1.0,0.29302899444787167,NOT_EXCEEDS,0.4,-0.031915361526345505,0.0,legacy_timeliness,selected_accuracy;legacy_timeliness,1771,458,0,6,1129,178,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
