run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,event,start_instructions,enqueued,timely,late,unused,redundant_cache,redundant_inflight,pending,resident_unused,censored
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,15800000,1956,468,0,14,1302,172,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,15900000,1936,474,0,8,1291,163,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16000000,1942,470,0,8,1298,166,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16100000,1944,474,0,8,1297,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16200000,1958,471,0,10,1308,169,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16300000,1928,477,0,2,1289,160,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16400000,1916,467,0,11,1271,167,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16500000,1936,472,0,10,1287,167,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16600000,1928,467,0,11,1283,167,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16700000,1942,471,0,9,1297,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16800000,1922,469,0,10,1276,167,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,16900000,1948,468,0,14,1297,169,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17000000,1930,471,0,7,1290,162,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17100000,1886,464,0,7,1252,163,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17200000,1944,473,0,9,1297,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17300000,1938,471,0,5,1299,163,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17400000,1960,470,0,8,1318,164,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17500000,1926,473,0,6,1285,162,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17600000,1910,467,0,8,1272,163,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17700000,1944,473,0,10,1292,169,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17800000,1926,470,0,8,1284,164,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,17900000,1960,472,0,6,1318,164,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18000000,1926,480,0,2,1282,162,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18100000,1944,471,0,9,1299,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18200000,1930,473,0,3,1294,160,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18300000,1938,472,0,8,1296,162,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18400000,1930,471,0,10,1281,168,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18500000,1936,474,0,12,1284,166,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18600000,1958,477,0,14,1292,175,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18700000,1932,474,0,2,1294,162,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18800000,2016,465,0,14,1368,169,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,18900000,1930,474,0,4,1287,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19000000,1990,471,0,8,1342,169,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19100000,1948,474,0,10,1296,168,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19200000,1926,473,0,6,1283,164,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19300000,1972,469,0,15,1314,174,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19400000,1926,476,0,4,1286,160,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19500000,1970,470,0,22,1300,178,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19600000,1934,472,0,7,1292,163,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19700000,1954,467,0,15,1303,169,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19800000,1934,471,0,8,1288,167,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,19900000,1918,469,0,8,1278,163,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20000000,1950,473,0,11,1298,168,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20100000,1936,475,0,9,1285,167,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20200000,1950,474,0,11,1296,169,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20300000,1924,474,0,4,1286,160,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20400000,1950,476,0,12,1292,170,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20500000,1930,475,0,8,1282,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20600000,1936,474,0,4,1296,162,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20700000,1952,471,0,15,1290,173,0,3,3
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20800000,1938,476,0,8,1289,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,20900000,1966,469,0,13,1314,170,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21000000,1920,469,0,10,1274,167,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21100000,1956,473,0,9,1311,163,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21200000,1922,477,0,3,1281,161,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21300000,1900,465,0,6,1269,160,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21400000,1926,467,0,17,1267,175,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21500000,1924,473,0,5,1282,164,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21600000,1966,472,0,14,1309,171,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21700000,1938,474,0,11,1283,170,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21800000,1960,476,0,9,1309,166,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,21900000,1944,474,0,6,1302,162,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22000000,1942,473,0,9,1294,166,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22100000,1956,472,0,14,1302,168,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22200000,1970,476,0,6,1328,160,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22300000,1968,472,0,16,1308,172,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22400000,1934,475,0,8,1287,164,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22500000,1970,473,0,28,1288,180,0,1,1
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22600000,1938,471,0,13,1286,168,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22700000,1958,475,0,8,1310,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22800000,1980,472,0,16,1319,173,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,22900000,1948,475,0,6,1305,162,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23000000,1958,466,0,21,1296,175,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23100000,1940,474,0,12,1285,169,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23200000,2018,470,0,21,1355,172,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23300000,1954,473,0,12,1297,172,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23400000,1936,474,0,3,1296,163,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23500000,1974,470,0,17,1314,173,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23600000,1962,474,0,7,1315,166,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23700000,1964,472,0,14,1305,173,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23800000,1944,477,0,7,1295,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,23900000,1966,466,0,18,1310,172,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24000000,1938,472,0,10,1291,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24100000,1936,475,0,5,1292,164,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24200000,1952,480,0,6,1301,165,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24300000,1934,475,0,3,1297,159,0,0,0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24400000,1956,475,0,6,1309,164,0,2,2
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24500000,1932,474,0,4,1286,165,0,3,3
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24600000,1956,474,0,2,1302,169,0,9,9
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24700000,1926,475,0,1,1291,158,0,1,1
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24800000,1934,475,0,0,1293,162,0,4,4
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,cohort,24900000,1950,472,0,0,1304,164,0,10,10
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,0,775,9,0,6,760,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,100000,691,6,0,3,682,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,200000,700,4,0,0,696,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,300000,696,3,0,1,692,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,400000,665,7,0,1,657,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,500000,710,5,0,3,702,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,600000,650,6,0,4,640,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,700000,664,8,0,5,651,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,800000,656,4,0,5,647,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,900000,673,5,1,1,666,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1000000,666,6,0,0,660,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1100000,664,6,0,2,656,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1200000,672,4,0,7,661,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1300000,698,1,0,0,697,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1400000,702,4,0,0,698,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1500000,666,6,0,3,657,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1600000,635,2,0,3,630,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1700000,658,6,0,3,649,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1800000,684,4,0,4,676,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,1900000,664,7,0,5,652,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2000000,670,6,0,1,663,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2100000,662,4,0,0,658,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2200000,698,4,0,2,692,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2300000,712,5,0,2,705,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2400000,672,6,0,3,663,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2500000,686,8,0,5,673,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2600000,678,11,0,8,659,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2700000,690,4,0,3,683,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2800000,598,4,0,4,590,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,2900000,676,5,0,4,667,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3000000,688,6,0,3,679,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3100000,648,4,0,4,640,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3200000,702,4,0,2,696,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3300000,706,6,0,1,699,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3400000,638,6,0,1,631,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3500000,655,6,0,3,646,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3600000,704,3,0,17,684,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3700000,714,3,0,2,709,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3800000,702,6,0,3,693,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,3900000,706,6,0,10,690,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4000000,644,5,0,13,626,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4100000,704,3,0,3,698,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4200000,690,6,0,9,675,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4300000,672,6,0,2,664,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4400000,660,5,0,2,653,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4500000,706,5,0,9,692,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4600000,656,4,0,5,647,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4700000,634,3,0,2,629,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4800000,646,7,0,2,637,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,4900000,688,4,0,9,675,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5000000,646,7,0,7,632,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5100000,622,5,0,6,611,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5200000,672,7,0,9,656,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5300000,686,3,0,8,675,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5400000,712,7,0,9,696,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5500000,712,8,0,6,698,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5600000,698,6,0,12,680,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5700000,642,6,0,10,626,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5800000,628,6,0,14,608,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,5900000,654,7,0,10,637,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6000000,664,7,0,5,652,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6100000,680,4,0,6,670,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6200000,682,4,0,3,675,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6300000,700,5,0,8,687,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6400000,632,5,0,12,615,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6500000,652,3,0,6,643,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6600000,666,2,0,7,657,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6700000,564,5,0,1,558,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6800000,596,4,0,10,582,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,6900000,618,4,0,4,610,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,7000000,682,4,0,1,677,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,7100000,670,9,0,12,649,0,0,0,0
cold_frozen_i1m_h8_s7_state64_mac16,frozen,cold,final,8,7,i1m,64,16,25000000,25000000,25000000,cohort,7200000,674,4,0,5,665,0,0,0,0
