run_id,protocol,hidden_size,checkpoint,state_capacity,macs_per_cycle,scale,comparison,sampled_points,strictly_exceeding_points,joint_win_intervals,status,first_recorded_instructions,first_eligible_l2,first_admitted_l2,first_completed_l2,last_recorded_instructions,final_quality_status,limiting_metric_counts,measurement
cold_frozen_i20m_h16_s7_state0_mac0,cold,16,i20m,0,0,interval_100k,summer,250,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 250, ""selected_accuracy"": 250, ""useful_prefetch_coverage"": 250}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h16_s7_state0_mac0,cold,16,i20m,0,0,interval_100k,stride_and_summer,250,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_OR_UNDEFINED_REFERENCE,"{""stride:legacy_timeliness"": 211, ""stride:selected_accuracy"": 144, ""summer:legacy_timeliness"": 250, ""summer:selected_accuracy"": 250, ""summer:useful_prefetch_coverage"": 250}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h16_s7_state0_mac0,cold,16,i20m,0,0,interval_100k,offline_same_checkpoint,250,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 250, ""selected_accuracy"": 250, ""useful_prefetch_coverage"": 250}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h16_s7_state0_mac0,cold,16,i20m,0,0,interval_1m,stride,25,9,3,OBSERVED,3000000.0,48453.0,48453.0,48453.0,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 6, ""selected_accuracy"": 12}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h16_s7_state0_mac0,cold,16,i20m,0,0,interval_1m,summer,25,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 25, ""selected_accuracy"": 25, ""useful_prefetch_coverage"": 25}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h16_s7_state0_mac0,cold,16,i20m,0,0,interval_1m,stride_and_summer,25,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_OR_UNDEFINED_REFERENCE,"{""stride:legacy_timeliness"": 6, ""stride:selected_accuracy"": 12, ""summer:legacy_timeliness"": 25, ""summer:selected_accuracy"": 25, ""summer:useful_prefetch_coverage"": 25}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h16_s7_state0_mac0,cold,16,i20m,0,0,interval_1m,offline_same_checkpoint,25,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 25, ""selected_accuracy"": 25, ""useful_prefetch_coverage"": 25}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,cumulative,stride,252,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 50, ""selected_accuracy"": 251}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,cumulative,summer,252,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 252, ""selected_accuracy"": 252, ""useful_prefetch_coverage"": 252}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,cumulative,stride_and_summer,252,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_OR_UNDEFINED_REFERENCE,"{""stride:legacy_timeliness"": 50, ""stride:selected_accuracy"": 251, ""summer:legacy_timeliness"": 252, ""summer:selected_accuracy"": 252, ""summer:useful_prefetch_coverage"": 252}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,cumulative,offline_same_checkpoint,252,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 252, ""selected_accuracy"": 252, ""useful_prefetch_coverage"": 252}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,interval_100k,stride,250,4,4,OBSERVED,7900000.0,127566.0,127566.0,127566.0,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 211, ""selected_accuracy"": 239}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,interval_100k,summer,250,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 250, ""selected_accuracy"": 250, ""useful_prefetch_coverage"": 250}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,interval_100k,stride_and_summer,250,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_OR_UNDEFINED_REFERENCE,"{""stride:legacy_timeliness"": 211, ""stride:selected_accuracy"": 239, ""summer:legacy_timeliness"": 250, ""summer:selected_accuracy"": 250, ""summer:useful_prefetch_coverage"": 250}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,interval_100k,offline_same_checkpoint,250,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 250, ""selected_accuracy"": 250, ""useful_prefetch_coverage"": 250}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,interval_1m,stride,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 6, ""selected_accuracy"": 25}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,interval_1m,summer,25,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 25, ""selected_accuracy"": 25, ""useful_prefetch_coverage"": 25}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,interval_1m,stride_and_summer,25,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_OR_UNDEFINED_REFERENCE,"{""stride:legacy_timeliness"": 6, ""stride:selected_accuracy"": 25, ""summer:legacy_timeliness"": 25, ""summer:selected_accuracy"": 25, ""summer:useful_prefetch_coverage"": 25}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
cold_frozen_i20m_h8_s7_state0_mac0,cold,8,i20m,0,0,interval_1m,offline_same_checkpoint,25,0,0,INSUFFICIENT_REFERENCE_DATA,NA,NA,NA,NA,25000000.0,MISSING_REFERENCE,"{""legacy_timeliness"": 25, ""selected_accuracy"": 25, ""useful_prefetch_coverage"": 25}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,cumulative,stride,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 4, ""selected_accuracy"": 251}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,cumulative,summer,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 120, ""selected_accuracy"": 166, ""useful_prefetch_coverage"": 186}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,cumulative,stride_and_summer,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""stride:legacy_timeliness"": 4, ""stride:selected_accuracy"": 251, ""summer:legacy_timeliness"": 120, ""summer:selected_accuracy"": 166, ""summer:useful_prefetch_coverage"": 186}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,cumulative,offline_same_checkpoint,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 16, ""selected_accuracy"": 253, ""useful_prefetch_coverage"": 16}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,interval_100k,stride,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 218, ""selected_accuracy"": 249}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,interval_100k,summer,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 240, ""selected_accuracy"": 190, ""useful_prefetch_coverage"": 224}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,interval_100k,stride_and_summer,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""stride:legacy_timeliness"": 218, ""stride:selected_accuracy"": 249, ""summer:legacy_timeliness"": 240, ""summer:selected_accuracy"": 190, ""summer:useful_prefetch_coverage"": 224}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,interval_100k,offline_same_checkpoint,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 250, ""selected_accuracy"": 249, ""useful_prefetch_coverage"": 247}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,interval_1m,stride,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 11, ""selected_accuracy"": 25}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,interval_1m,summer,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 22, ""selected_accuracy"": 17, ""useful_prefetch_coverage"": 21}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,interval_1m,stride_and_summer,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""stride:legacy_timeliness"": 11, ""stride:selected_accuracy"": 25, ""summer:legacy_timeliness"": 22, ""summer:selected_accuracy"": 17, ""summer:useful_prefetch_coverage"": 21}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h16_s7_state0_mac0,historical,16,i1m,0,0,interval_1m,offline_same_checkpoint,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 23, ""selected_accuracy"": 25, ""useful_prefetch_coverage"": 23}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,cumulative,stride,253,47,1,OBSERVED,20500000.0,331714.0,331714.0,331714.0,25000003.0,EXCEEDS,"{""legacy_timeliness"": 4, ""selected_accuracy"": 204}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,cumulative,summer,253,69,1,OBSERVED,18300000.0,296254.0,296254.0,296254.0,25000003.0,EXCEEDS,"{""legacy_timeliness"": 45, ""selected_accuracy"": 184, ""useful_prefetch_coverage"": 2}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,cumulative,stride_and_summer,253,47,1,OBSERVED,20500000.0,331714.0,331714.0,331714.0,25000003.0,EXCEEDS,"{""stride:legacy_timeliness"": 4, ""stride:selected_accuracy"": 204, ""summer:legacy_timeliness"": 45, ""summer:selected_accuracy"": 184, ""summer:useful_prefetch_coverage"": 2}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,cumulative,offline_same_checkpoint,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 98, ""selected_accuracy"": 253, ""useful_prefetch_coverage"": 17}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_100k,stride,250,11,10,OBSERVED,13900000.0,225328.0,225328.0,225328.0,25000000.0,NONLOWER_WITH_TIE,"{""legacy_timeliness"": 218, ""selected_accuracy"": 134}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_100k,summer,250,1,1,OBSERVED,19600000.0,317207.0,317207.0,317207.0,25000000.0,NONLOWER_WITH_TIE,"{""legacy_timeliness"": 234, ""selected_accuracy"": 138, ""useful_prefetch_coverage"": 80}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_100k,stride_and_summer,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NONLOWER_WITH_TIE,"{""stride:legacy_timeliness"": 218, ""stride:selected_accuracy"": 134, ""summer:legacy_timeliness"": 234, ""summer:selected_accuracy"": 138, ""summer:useful_prefetch_coverage"": 80}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_100k,offline_same_checkpoint,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 250, ""selected_accuracy"": 205, ""useful_prefetch_coverage"": 248}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride,25,7,5,OBSERVED,14000000.0,226959.0,226959.0,226959.0,25000000.0,EXCEEDS,"{""legacy_timeliness"": 11, ""selected_accuracy"": 13}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,summer,25,2,2,OBSERVED,20000000.0,323648.0,323648.0,323648.0,25000000.0,EXCEEDS,"{""legacy_timeliness"": 19, ""selected_accuracy"": 13, ""useful_prefetch_coverage"": 7}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,stride_and_summer,25,1,1,OBSERVED,25000000.0,404219.0,404219.0,404219.0,25000000.0,EXCEEDS,"{""stride:legacy_timeliness"": 11, ""stride:selected_accuracy"": 13, ""summer:legacy_timeliness"": 19, ""summer:selected_accuracy"": 13, ""summer:useful_prefetch_coverage"": 7}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i1m_h8_s7_state0_mac0,historical,8,i1m,0,0,interval_1m,offline_same_checkpoint,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 24, ""selected_accuracy"": 19, ""useful_prefetch_coverage"": 23}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,stride,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 4, ""selected_accuracy"": 251}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,summer,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 136, ""selected_accuracy"": 252, ""useful_prefetch_coverage"": 136}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,stride_and_summer,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""stride:legacy_timeliness"": 4, ""stride:selected_accuracy"": 251, ""summer:legacy_timeliness"": 136, ""summer:selected_accuracy"": 252, ""summer:useful_prefetch_coverage"": 136}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,cumulative,offline_same_checkpoint,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 136, ""selected_accuracy"": 252, ""useful_prefetch_coverage"": 136}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride,250,11,10,OBSERVED,13900000.0,225328.0,225328.0,225328.0,25000000.0,NONLOWER_WITH_TIE,"{""legacy_timeliness"": 218, ""selected_accuracy"": 142}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,summer,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 250, ""selected_accuracy"": 244, ""useful_prefetch_coverage"": 249}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,stride_and_summer,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""stride:legacy_timeliness"": 218, ""stride:selected_accuracy"": 142, ""summer:legacy_timeliness"": 250, ""summer:selected_accuracy"": 244, ""summer:useful_prefetch_coverage"": 249}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_100k,offline_same_checkpoint,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 250, ""selected_accuracy"": 244, ""useful_prefetch_coverage"": 249}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_1m,stride,25,6,4,OBSERVED,16000000.0,259166.0,259166.0,259166.0,25000000.0,EXCEEDS,"{""legacy_timeliness"": 11, ""selected_accuracy"": 14}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_1m,summer,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 24, ""selected_accuracy"": 25, ""useful_prefetch_coverage"": 24}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_1m,stride_and_summer,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""stride:legacy_timeliness"": 11, ""stride:selected_accuracy"": 14, ""summer:legacy_timeliness"": 24, ""summer:selected_accuracy"": 25, ""summer:useful_prefetch_coverage"": 24}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h16_s7_state0_mac0,historical,16,i20m,0,0,interval_1m,offline_same_checkpoint,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 24, ""selected_accuracy"": 25, ""useful_prefetch_coverage"": 24}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,cumulative,stride,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 4, ""selected_accuracy"": 251}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,cumulative,summer,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 136, ""selected_accuracy"": 240, ""useful_prefetch_coverage"": 136}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,cumulative,stride_and_summer,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""stride:legacy_timeliness"": 4, ""stride:selected_accuracy"": 251, ""summer:legacy_timeliness"": 136, ""summer:selected_accuracy"": 240, ""summer:useful_prefetch_coverage"": 136}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,cumulative,offline_same_checkpoint,253,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000003.0,NOT_EXCEEDS,"{""legacy_timeliness"": 136, ""selected_accuracy"": 240, ""useful_prefetch_coverage"": 136}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride,250,2,2,OBSERVED,9200000.0,148501.0,148501.0,148501.0,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 218, ""selected_accuracy"": 232}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,summer,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 250, ""selected_accuracy"": 165, ""useful_prefetch_coverage"": 249}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,stride_and_summer,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""stride:legacy_timeliness"": 218, ""stride:selected_accuracy"": 232, ""summer:legacy_timeliness"": 250, ""summer:selected_accuracy"": 165, ""summer:useful_prefetch_coverage"": 249}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_100k,offline_same_checkpoint,250,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 250, ""selected_accuracy"": 165, ""useful_prefetch_coverage"": 249}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_1m,stride,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 11, ""selected_accuracy"": 25}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_1m,summer,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 24, ""selected_accuracy"": 15, ""useful_prefetch_coverage"": 24}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_1m,stride_and_summer,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""stride:legacy_timeliness"": 11, ""stride:selected_accuracy"": 25, ""summer:legacy_timeliness"": 24, ""summer:selected_accuracy"": 15, ""summer:useful_prefetch_coverage"": 24}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
historical_frozen_i20m_h8_s7_state0_mac0,historical,8,i20m,0,0,interval_1m,offline_same_checkpoint,25,0,0,NOT_REACHED_IN_MEASURED_RANGE,NA,NA,NA,NA,25000000.0,NOT_EXCEEDS,"{""legacy_timeliness"": 24, ""selected_accuracy"": 15, ""useful_prefetch_coverage"": 24}",exact matching retained milestones; strict > in coverage/selected accuracy/legacy timeliness; no minimum-history claim
