run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,eligible_callbacks,pf_requested,pf_filled,pf_dropped,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,state_evictions,pf_issued,numerical_failures,decoder_limit_drops,l2_loads,instructions,pf_useless,pq_merged_duplicate_proxy,cycles,pf_late,completed_decisions,window,start_instructions,end_instructions,cumulative_cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,window_cycles_saved_vs_stride,cumulative_cycles_saved_vs_stride,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,total_state_evictions,total_input_drops,total_output_drops,total_decoder_limit_drops,total_numerical_failures
cold_stride_h0_s7_state0_mac0,stride,cold,final,0,7,,0,0,25000000,25000000,25000000,16118.0,4680.0,1392.0,0.0,0.0,1383.0,0.0,6643.0,0.0,0.0,4680.0,0.0,0.0,16118.0,1000000.0,13.0,0.0,2731292.0,1.0,0.0,21,20000000.0,21000000.0,57921364.0,0.3661270929655269,6.643,0.4121479091698722,0.17231497632693746,0.17231497632693746,0.2955128205128205,0.2955128205128205,0.9992774566473989,0.29035860528601565,0.0,0.0,339818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_stride_h0_s7_state0_mac0,stride,cold,final,0,7,,0,0,25000000,25000000,25000000,16084.0,4884.0,1415.0,0.0,0.0,1395.0,0.0,6643.0,0.0,0.0,4884.0,0.0,0.0,16084.0,1000000.0,18.0,0.0,2744344.0,1.0,0.0,22,21000000.0,22000000.0,60665708.0,0.36438580586107283,6.643,0.41301914946530716,0.1735506344861906,0.1735506344861906,0.2856265356265356,0.2856265356265356,0.9992836676217765,0.3036558070131808,0.0,0.0,355902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_stride_h0_s7_state0_mac0,stride,cold,final,0,7,,0,0,25000000,25000000,25000000,16132.0,4826.0,1421.0,0.0,0.0,1396.0,0.0,6649.0,0.0,0.0,4826.0,0.0,0.0,16132.0,1000000.0,23.0,0.0,2726518.0,3.0,0.0,23,22000000.0,23000000.0,63392226.0,0.3667681636431522,6.649,0.41216216216216217,0.1735239279055314,0.1735239279055314,0.28926647326978866,0.28926647326978866,0.997855611150822,0.29915695512025786,0.0,0.0,372034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_stride_h0_s7_state0_mac0,stride,cold,final,0,7,,0,0,25000000,25000000,25000000,16130.0,4856.0,1392.0,0.0,0.0,1372.0,0.0,6655.0,0.0,0.0,4856.0,0.0,0.0,16130.0,1000000.0,20.0,0.0,2711784.0,2.0,0.0,24,23000000.0,24000000.0,66104010.0,0.36876093376168606,6.655,0.4125852448853069,0.170923134421328,0.170923134421328,0.2825370675453048,0.2825370675453048,0.9985443959243085,0.30105393676379416,0.0,0.0,388164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_stride_h0_s7_state0_mac0,stride,cold,final,0,7,,0,0,25000000,25000000,25000000,16107.0,4843.0,1408.0,0.0,0.0,1395.0,0.0,6585.0,0.0,0.0,4843.0,0.0,0.0,16107.0,1000000.0,19.0,0.0,2393715.0,0.0,0.0,25,24000000.0,25000000.0,68497725.0,0.41776067744071455,6.585,0.4088284596759173,0.17481203007518797,0.17481203007518797,0.2880446004542639,0.2880446004542639,1.0,0.30067672440553794,0.0,0.0,404271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16196.0,19443.0,5113.0,0.0,0.0,5039.0,16196.0,3556.0,0.0,0.0,19443.0,0.0,0.0,16195.0,1000000.0,32.0,0.0,2468218.0,0.0,16196.0,1,0.0,1000000.0,2468218.0,0.4051505985289792,3.556,0.21957394257486879,0.5862710878417685,0.5862710878417685,0.25916782389548937,0.25916782389548937,1.0,1.2005557270762581,314839.0,314839.0,16196.0,16196.0,16196.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16124.0,19332.0,4769.0,0.0,0.0,4706.0,16124.0,3310.0,0.0,0.0,19332.0,0.0,0.0,16125.0,1000000.0,55.0,0.0,2448510.0,0.0,16124.0,2,1000000.0,2000000.0,4916728.0,0.40841164626650495,3.31,0.20527131782945737,0.5870758483033932,0.5870758483033932,0.24343058141940824,0.24343058141940824,1.0,1.1988837209302325,278722.0,593561.0,32320.0,32320.0,32320.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16133.0,19380.0,4782.0,0.0,0.0,4714.0,16133.0,3287.0,0.0,0.0,19380.0,0.0,0.0,16133.0,1000000.0,65.0,0.0,2443451.0,0.0,16133.0,3,2000000.0,3000000.0,7360179.0,0.4092572349517138,3.287,0.20374387900576457,0.5891763529558806,0.5891763529558806,0.24324045407636738,0.24324045407636738,1.0,1.2012644889357218,292046.0,885607.0,48453.0,48453.0,48453.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16100.0,19470.0,4808.0,0.0,0.0,4731.0,16100.0,3272.0,0.0,0.0,19470.0,0.0,0.0,16100.0,1000000.0,65.0,0.0,2446499.0,1.0,16100.0,4,3000000.0,4000000.0,9806678.0,0.4087473569374032,3.272,0.20322981366459628,0.591079460269865,0.5912043978010995,0.24298921417565486,0.24298921417565486,0.9997886728655959,1.2093167701863354,294789.0,1180396.0,64553.0,64553.0,64553.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h8_s7_state64_mac0,frozen,cold,final,8,7,i1m,64,0,25000000,25000000,25000000,16178.0,19532.0,4821.0,0.0,0.0,4720.0,16178.0,3324.0,0.0,0.0,19532.0,0.0,0.0,16178.0,1000000.0,107.0,0.0,2451041.0,1.0,16178.0,5,4000000.0,5000000.0,12257719.0,0.40798991122547523,3.324,0.20546421065644702,0.5867727498756837,0.5867727498756837,0.24165472045873437,0.24165472045873437,0.9997881804702393,1.2073185807887254,291263.0,1471659.0,80731.0,80731.0,80731.0,0.0,0.0,0.0,0.0,0.0
