run_id,arm,protocol,phase,hidden_size,seed,checkpoint,state_capacity,service_case,slice_origin_instructions,simulation_instructions,observed_trace_origin_records,eligible_callbacks,pf_requested,pf_filled,pf_dropped,input_drops,pf_useful,admitted_decisions,l2_load_miss,output_drops,state_evictions,pf_issued,numerical_failures,decoder_limit_drops,l2_loads,instructions,pf_useless,pq_merged_duplicate_proxy,cycles,pf_late,completed_decisions,window,start_instructions,end_instructions,cumulative_cycles,ipc,l2_mpki,l2_load_miss_rate,useful_prefetch_coverage,miss_reduction,raw_accuracy,selected_accuracy,legacy_timeliness,request_pressure,window_cycles_saved_vs_stride,cumulative_cycles_saved_vs_stride,total_eligible_callbacks,total_admitted_decisions,total_completed_decisions,total_state_evictions,total_input_drops,total_output_drops,total_decoder_limit_drops,total_numerical_failures
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16137.0,19400.0,4797.0,0.0,0.0,4713.0,16137.0,3301.0,0.0,0.0,19400.0,0.0,0.0,16137.0,1000000.0,88.0,0.0,2447366.0,2.0,16137.0,11,10000000.0,11000000.0,26985705.0,0.4086025547466133,3.301,0.20456094689223522,0.5880958322934864,0.5880958322934864,0.2429381443298969,0.2429381443298969,0.999575821845175,1.2022061101815702,283187.0,3164233.0,177613.0,177613.0,177613.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16443.0,19816.0,5102.0,0.0,0.0,4771.0,16443.0,3870.0,0.0,0.0,19816.0,0.0,0.0,16443.0,1000000.0,180.0,0.0,2544804.0,49.0,16443.0,12,11000000.0,12000000.0,29530509.0,0.3929575715850808,3.87,0.23535851122058019,0.5521351695405624,0.5521351695405624,0.24076503835284618,0.24076503835284618,0.9898340248962656,1.2051328832938029,284363.0,3448596.0,194056.0,194056.0,194056.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16477.0,19490.0,5048.0,0.0,0.0,4710.0,16477.0,4052.0,0.0,0.0,19490.0,0.0,0.0,16477.0,1000000.0,392.0,0.0,2588028.0,37.0,16477.0,13,12000000.0,13000000.0,32118537.0,0.3863945830570612,4.052,0.24591855313467256,0.5376098618879124,0.5374957196667047,0.24166239096972805,0.24166239096972805,0.9922056035390773,1.1828609576986102,293875.0,3742471.0,210533.0,210533.0,210533.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16478.0,19736.0,5359.0,0.0,0.0,5013.0,16478.0,4047.0,0.0,0.0,19736.0,0.0,0.0,16478.0,1000000.0,402.0,0.0,2597320.0,9.0,16478.0,14,13000000.0,14000000.0,34715857.0,0.38501224338933976,4.047,0.24560019419832504,0.5533723369025279,0.5532619494425434,0.25400283745439806,0.25400283745439806,0.9982078853046595,1.1977181696807866,311049.0,4053520.0,227011.0,227011.0,227011.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16096.0,19422.0,4865.0,0.0,0.0,4738.0,16096.0,3310.0,0.0,0.0,19422.0,0.0,0.0,16096.0,1000000.0,155.0,0.0,2449365.0,0.0,16096.0,15,14000000.0,15000000.0,37165222.0,0.4082690819865557,3.31,0.20564115308151093,0.5887176938369781,0.5887176938369781,0.24395015961281022,0.24395015961281022,1.0,1.2066351888667992,286349.0,4339869.0,243107.0,243107.0,243107.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16111.0,19492.0,4843.0,0.0,0.0,4731.0,16111.0,3298.0,0.0,0.0,19492.0,0.0,0.0,16111.0,1000000.0,132.0,0.0,2449539.0,0.0,16111.0,16,15000000.0,16000000.0,39614761.0,0.4082400810928097,3.298,0.20470486003351748,0.5893124065769806,0.5891878425510713,0.242714959983583,0.242714959983583,1.0,1.2098566197008256,286436.0,4626305.0,259218.0,259218.0,259218.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16140.0,19494.0,4846.0,0.0,0.0,4724.0,16140.0,3314.0,0.0,0.0,19494.0,0.0,0.0,16140.0,1000000.0,106.0,0.0,2449429.0,0.0,16140.0,17,16000000.0,17000000.0,42064190.0,0.4082584145121169,3.314,0.20532837670384138,0.5877083851704404,0.5877083851704404,0.2423309736329127,0.2423309736329127,1.0,1.2078066914498142,293336.0,4919641.0,275358.0,275358.0,275358.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16122.0,19492.0,4844.0,0.0,0.0,4731.0,16122.0,3315.0,0.0,0.0,19492.0,0.0,0.0,16122.0,1000000.0,120.0,0.0,2452208.0,0.0,16122.0,18,17000000.0,18000000.0,44516398.0,0.4077957497895774,3.315,0.20561965016747302,0.5879940343027591,0.5879940343027591,0.242714959983583,0.242714959983583,1.0,1.2090311375759832,282447.0,5202088.0,291480.0,291480.0,291480.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16101.0,19488.0,4818.0,0.0,0.0,4736.0,16101.0,3263.0,0.0,0.0,19488.0,0.0,0.0,16101.0,1000000.0,100.0,0.0,2445313.0,0.0,16101.0,19,18000000.0,19000000.0,46961711.0,0.40894560328268814,3.263,0.20265821998633626,0.5920740092511564,0.5920740092511564,0.24302134646962234,0.24302134646962234,1.0,1.2103596049934786,294530.0,5496618.0,307581.0,307581.0,307581.0,0.0,0.0,0.0,0.0,0.0
cold_frozen_i1m_h16_s7_state0_mac0,frozen,cold,final,16,7,i1m,0,0,25000000,25000000,25000000,16119.0,19484.0,4823.0,0.0,0.0,4718.0,16119.0,3303.0,0.0,0.0,19484.0,0.0,0.0,16119.0,1000000.0,87.0,0.0,2444543.0,0.0,16119.0,20,19000000.0,20000000.0,49406254.0,0.4090744159542295,3.303,0.20491345616973758,0.5882059593566887,0.5882059593566887,0.24214740299733115,0.24214740299733115,1.0,1.2087598486258453,287200.0,5783818.0,323700.0,323700.0,323700.0,0.0,0.0,0.0,0.0,0.0
